Date,Close,Volume,Open,High,Low
2018-3-5,269,186,268.75,270,264.5
2018-3-6,267.75,127,269,270.25,267.25
2018-3-7,264,238,268.25,268.25,263.5
2018-3-8,265,179,266.25,267.5,264.25
2018-3-9,262.5,371,264.25,266.75,262
2018-3-12,262.75,460,262.75,271.25,262
2018-3-13,263.25,234,263.25,266.5,262.75
2018-3-14,255.75,715,264,264.5,253.5
2018-3-15,251,656,256,257,248.5
2018-3-16,242.25,993,253.5,253.5,241.75
2018-3-19,235,895,242,242,234
2018-3-20,235.5,739,236,239,233.75
2018-3-21,231.5,721,235.75,235.75,227.5
2018-3-22,228.75,666,229.5,232.5,228.25
2018-3-23,226.25,761,228.25,229.5,222.5
2018-3-26,226.5,480,227.5,232.25,226.5
2018-3-27,226,29,226,226.75,225.75
2018-3-28,221.75,557,226,226.75,221.5
2018-3-29,265.5,719,222.75,228.25,221.5
2018-4-2,272.75,,272.75,272.75,272.75
2018-4-3,232.5,692,232.75,234.5,230.25
2018-4-4,230,680,234,234.75,224.5
2018-4-5,232.75,397,230,233.75,228.5
2018-4-6,233.25,219,231,234.5,230.25
2018-4-9,237.25,546,236.75,238.25,235.75
2018-4-10,236.5,486,237.5,238.25,231
2018-4-11,237.5,395,236.75,239,235
2018-4-12,237.5,356,238.75,241,237
2018-4-13,234.25,349,239,239.25,233
2018-4-16,230.5,440,233.5,234.25,225.5
2018-4-17,228.75,266,230.25,232.25,227.75
2018-4-18,236,616,228.75,236.25,228.5
2018-4-19,234.5,819,235.75,236.75,233.25
2018-4-20,236,278,238.75,240,235.25
2018-4-23,227.75,1689,235.5,236.5,220.75
2018-4-24,225.25,1098,228.5,231.5,221.25
2018-4-25,228.75,612,225.25,229.75,225
2018-4-26,228.75,708,229,231,225
2018-4-27,232,456,230.25,233,228
2018-4-30,235.75,470,233,237.75,232.75
2018-5-1,237.75,301,236,238.5,235.5
2018-5-2,236,311,238,238.5,234
2018-5-3,237,184,236,237.5,236
2018-5-4,235,311,236.75,237.5,233.5
2018-5-7,236.25,208,236,236.5,235.25
2018-5-8,240,398,235.5,241,235
2018-5-9,240.5,299,239,242,238.75
2018-5-10,242.75,407,241,244.25,238.75
2018-5-11,234,644,243.5,243.5,231
2018-5-14,239.25,377,232.75,239.75,231.5
2018-5-15,240.25,206,236,241,236
2018-5-16,241.25,233,240.5,243,238.5
2018-5-17,241,91,241,242.5,240.25
2018-5-18,242,101,240.75,243,240.75
2018-5-21,245.25,279,243,245.5,242
2018-5-22,249.75,505,243.5,250,243.5
2018-5-23,252,529,249.75,253,249.25
2018-5-24,244,635,252,254,241.25
2018-5-25,248.75,387,246.75,253.75,241.25
2018-5-29,244,581,249.25,254,243.75
2018-5-30,238.75,740,244.75,247,238
2018-5-31,244.75,677,238.75,246.5,238.25
2018-6-1,246,626,246,250.75,243.75
2018-6-4,241.25,362,245.5,248,240.25
2018-6-5,244,308,241,246.5,238.75
2018-6-6,240.75,411,245.75,248,239.5
2018-6-7,239,556,243.5,244.75,235.5
2018-6-8,240.75,382,239,246.75,233.75
2018-6-11,242.5,388,244.5,245,240.75
2018-6-12,242.25,220,242.25,244,240.5
2018-6-13,233,503,242.5,243.75,231.25
2018-6-14,230,468,233.25,234.5,226
2018-6-15,233.5,463,228.25,235,228
2018-6-18,233.25,18,233.5,234.75,232.25
2018-6-19,235,542,233.5,237,228.5
2018-6-20,239.75,185,241.25,241.25,236.75
2018-6-21,239.25,453,239.5,242.25,235.25
2018-6-22,238.25,291,237.5,240.25,237
2018-6-25,236,301,236.5,238,235.25
2018-6-26,238.75,300,236.5,240.75,235.75
2018-6-27,244.75,344,240.25,245,236.75
2018-6-28,237.5,348,243.25,246.5,236.5
2018-6-29,245,389,238.25,248,237
2018-7-2,240,138,247.25,247.25,239.75
2018-7-3,239.25,123,240.25,242.5,238.5
2018-7-5,243.5,154,242,245.5,240
2018-7-6,242.75,142,242.5,247,241.25
2018-7-9,241,68,243.25,244.5,240.5
2018-7-10,239,60,240.25,240.75,238.5
2018-7-11,239.75,272,240,243.5,236.75
2018-7-12,241.25,167,240.5,242.75,237.75
2018-7-13,241.75,175,240.5,242.25,237.5
2018-7-16,237,344,241,242,232.75
2018-7-17,236.5,97,235.75,237,234
2018-7-18,240.25,316,235.25,241,235.25
2018-7-19,237.25,279,239,241,233.5
2018-7-20,238.5,261,237.25,239.25,233.5
2018-7-23,237.75,154,235.75,239.25,234.5
2018-7-24,237,112,238.75,238.75,235.25
2018-7-25,239,247,236.25,239.5,236
2018-7-26,239,270,239.5,242,239
2018-7-27,239.25,169,241,241,238
2018-7-30,242.75,499,240.25,243.75,240
2018-7-31,245.75,475,242.5,246,242
2018-8-1,248.25,659,245.75,250,243.5
2018-8-2,250.75,359,248,251.75,247.25
2018-8-3,257,611,251.25,257.75,251
2018-8-6,270,850,256.75,270,256.75
2018-8-7,263.75,811,268,271,263.75
2018-8-8,273,530,264.5,273.75,264.5
2018-8-9,270.75,868,273,278.75,268.25
2018-8-10,266.5,489,269.5,275,265.75
2018-8-13,267,343,265.25,270.5,265
2018-8-14,268.5,300,267,269,266.25
2018-8-15,259.5,520,269,269,258.75
2018-8-16,263.5,304,259,264.25,258
2018-8-17,267,279,264.25,268.5,261.25
2018-8-20,268.5,201,268,269.25,265.75
2018-8-21,263.75,245,268,268,262.25
2018-8-22,264.5,455,263,265.75,261.5
2018-8-23,266.5,352,264.25,270,263.5
2018-8-24,263.75,304,266.25,268,263
2018-8-27,254.75,828,264.25,266.5,254.5
2018-8-28,252,692,256,258.25,251
2018-8-29,253.25,536,253,263,251.25
2018-8-30,247.5,524,255,256.5,246.75
2018-8-31,252.5,435,253.5,256.25,249.25
2018-9-4,246,584,250,253.5,244.75
2018-9-5,246.5,309,246,251,245.75
2018-9-6,247,371,247.25,249.25,245.25
2018-9-7,247.25,178,247.5,249.5,246.25
2018-9-10,251.5,155,248,252,246
2018-9-11,246.5,294,252.5,253.5,246.25
2018-9-12,246.75,186,247.25,248.75,245.5
2018-9-13,242.5,338,247.75,248,241.25
2018-9-14,241.75,205,242.5,243.25,240.25
2018-9-17,243,620,241,243.5,235.75
2018-9-18,245.75,385,242.75,246.5,238.5
2018-9-19,249.25,731,248.25,255.25,245.5
2018-9-20,249,333,250,250.75,242.75
2018-9-21,253,255,249,253.25,248.75
2018-9-24,259.25,590,253.25,259.5,252.75
2018-9-25,257,329,259,260.5,256
2018-9-26,258.5,226,257.75,259.25,254
2018-9-27,260.25,348,258.75,260.5,257.25
2018-9-28,264.75,548,260.5,267.25,259.5
2018-10-1,269.75,584,266.25,272.5,265.5
2018-10-2,273,556,269.75,274.5,269
2018-10-3,275,742,273.75,278,273.25
2018-10-4,288,1050,275,288,274.5
2018-10-5,287,913,287.5,294.5,286.25
2018-10-8,282.25,646,285.75,287,279
2018-10-9,286,385,282.25,290,282.25
2018-10-10,284.25,413,286,290.75,283.5
2018-10-11,286.5,379,283.25,287.25,281
2018-10-12,288,274,286.5,288,285
2018-10-15,300.25,1868,287.5,307,283.75
2018-10-16,302.25,712,300.75,306,299.75
2018-10-17,295.25,679,302.25,303,292.5
2018-10-18,295.25,497,293,300,292
2018-10-19,295.25,402,296.25,300,294.5
2018-10-22,295.5,289,295,298.5,292.25
2018-10-23,297,270,295.5,298,293.75
2018-10-24,291.75,357,296.25,297,290.5
2018-10-25,285.75,525,292,292,285.5
2018-10-26,292,367,285,294,285
2018-10-29,286.5,507,292,295.75,285
2018-10-30,279.75,803,286.5,288,278
2018-10-31,276.5,568,280.75,281.75,275.25
2018-11-1,281.25,556,277,282.75,277
2018-11-2,284.25,441,281,288.75,281
2018-11-5,292.75,498,288.25,294,285.5
2018-11-6,293.75,257,292.5,295,290
2018-11-7,287.25,323,293,294,285
2018-11-8,286.75,470,287,289,281.75
2018-11-9,285,677,288.5,288.5,284
2018-11-12,285,586,284.25,288,277
2018-11-13,284.5,435,283.5,285.25,282
2018-11-14,288.5,453,284.75,292.5,283.25
2018-11-15,292.25,395,290,294,286.5
2018-11-16,297.5,384,291.25,298,290.5
2018-11-19,302.25,1045,298,317.5,297.25
2018-11-20,303.5,740,302.75,306.25,299.25
2018-11-21,294.5,873,304.25,304.75,289
2018-11-23,292.5,505,295,296.5,291.75
2018-11-26,284.25,676,292,292,282
2018-11-27,282.25,528,284.25,287,280
2018-11-28,298,809,282.5,299,280
2018-11-29,290.75,491,296,297.75,290.25
2018-11-30,292.25,319,291,297.25,285
2018-12-3,294.5,236,297.25,297.25,292.75
