Date,Humid
2014-8-10,70.57083333
2014-8-11,67.75958333
2014-8-12,73.67625
2014-8-13,69.60375
2014-8-14,85.3025
2014-8-15,88.2475
2014-8-16,79.07791667
2014-8-17,77.54083333
2014-8-18,74.04708333
2014-8-19,72.9525
2014-8-20,73.80375
2014-8-21,78.46833333
2014-8-22,76.50041667
2014-8-23,82.16333333
2014-8-24,80.25333333
2014-8-25,84.50208333
2014-8-26,83.14041667
2014-8-27,83.59458333
2014-8-28,74.32291667
2014-8-29,75.48458333
2014-8-30,77.95708333
2014-8-31,73.1425
2014-9-1,74.37625
2014-9-2,78.695
2014-9-3,82.99166667
2014-9-4,75.0575
2014-9-5,77.59875
2014-9-6,71.07375
2014-9-7,67.13166667
2014-9-8,74.3475
2014-9-9,74.40083333
2014-9-10,79.38125
2014-9-11,70.3675
2014-9-12,72.49916667
2014-9-13,60.08541667
2014-9-14,68.22666667
2014-9-15,56.92125
2014-9-16,58.0725
2014-9-17,64.53416667
2014-9-18,68.59375
2014-9-19,65.20208333
2014-9-20,64.41958333
2014-9-21,68.37333333
2014-9-22,65.39541667
2014-9-23,82.80083333
2014-9-24,63.5525
2014-9-25,51.90875
2014-9-26,53.30416667
2014-9-27,81.08833333
2014-9-28,60.88833333
2014-9-29,60.26166667
2014-9-30,52.18416667
2014-10-1,68.31541667
2014-10-2,65.44
2014-10-3,60.36708333
2014-10-4,54.47291667
2014-10-5,55.7675
2014-10-6,40.92625
2014-10-7,58.35083333
2014-10-8,61.63166667
2014-10-9,92.205
2014-10-10,59.30083333
2014-10-11,65.02375
2014-10-12,57.17583333
2014-10-13,61.71166667
2014-10-14,43.19375
2014-10-15,47.32416667
2014-10-16,48.37416667
2014-10-17,56.21083333
2014-10-18,60.69583333
2014-10-19,40.7125
2014-10-20,47.03608696
2014-10-21,46.84416667
2014-10-22,31.37416667
2014-10-23,65.1925
2014-10-24,81.08625
2014-10-25,68.52583333
2014-10-26,64.79541667
2014-10-27,56.37166667
2014-10-28,47.86166667
2014-10-29,43.24541667
2014-10-30,74.63958333
2014-10-31,68.97
2014-11-1,78.93625
2014-11-2,63.19473684
2014-11-3,59.23541667
2014-11-4,52.47791667
2014-11-5,57.63625
2014-11-6,57.3325
2014-11-7,47.72416667
2014-11-8,43.68625
2014-11-9,53.17
2014-11-10,52.88416667
2014-11-11,63.94791667
2014-11-12,61.39291667
2014-11-13,50.51333333
2014-11-14,56.43625
2014-11-15,58.98375
2014-11-16,65.39291667
2014-11-17,65.21166667
2014-11-18,54.93208333
2014-11-19,57.44166667
2014-11-20,70.81826087
2014-11-21,61.49291667
2014-11-22,51.70541667
2014-11-23,56.19166667
2014-11-24,69.83916667
2014-11-25,61.80625
2014-11-26,53.15913043
2014-11-27,46.09458333
2014-11-28,54.67458333
2014-11-29,54.5175
2014-11-30,68.99333333
2014-12-1,57.16791667
2014-12-2,41.85375
2014-12-3,76.51375
2014-12-4,80.23541667
2014-12-5,83.48916667
2014-12-6,75.96208333
2014-12-7,74.62791667
2014-12-8,75.64291667
2014-12-9,72.00416667
2014-12-10,86.30416667
2014-12-11,75.72916667
2014-12-12,77.8125
2014-12-13,76.145
2014-12-14,75.0173913
2014-12-15,79.56583333
2014-12-16,77.69958333
2014-12-17,72.94291667
2014-12-18,66.905
2014-12-19,82.78708333
2014-12-20,74.94291667
2014-12-21,75.71791667
2014-12-22,75.17
2014-12-23,79.55083333
2014-12-24,76.76166667
2014-12-25,74.00541667
2014-12-26,80.83
2014-12-27,82.70583333
2014-12-28,88.91958333
2014-12-29,86.63125
2014-12-30,87.78583333
2014-12-31,84.73625
2015-1-1,76.92666667
2015-1-2,67.93916667
2015-1-3,78.81333333
2015-1-4,87.07583333
2015-1-5,65.67625
2015-1-6,54.125
2015-1-7,59.54333333
2015-1-8,68.62833333
2015-1-9,76.29833333
2015-1-10,78.79083333
2015-1-11,75.37875
2015-1-12,71.88875
2015-1-13,81.31083333
2015-1-14,75.03416667
2015-1-15,66.68958333
2015-1-16,72.90583333
2015-1-17,72.96333333
2015-1-18,81.5025
2015-1-19,76.7075
2015-1-20,75.72166667
2015-1-21,76.84478261
2015-1-22,81.48333333
2015-1-23,71.84625
2015-1-24,79.28166667
2015-1-25,80.02458333
2015-1-26,56.11
2015-1-27,64.22583333
2015-1-28,68.56875
2015-1-29,71.57166667
2015-1-30,75.18333333
2015-1-31,74.95041667
2015-2-1,75.85416667
2015-2-2,77.0575
2015-2-3,80.0975
2015-2-4,78.1625
2015-2-5,74.26291667
2015-2-6,67.18666667
2015-2-7,61.7875
2015-2-8,56.1825
2015-2-9,63.93375
2015-2-10,66.29041667
2015-2-11,74.71375
2015-2-12,77.38041667
2015-2-13,80.8525
2015-2-14,74.97708333
2015-2-15,75.78375
2015-2-16,70.27708333
2015-2-17,78.61833333
2015-2-18,76.71833333
2015-2-19,69.93666667
2015-2-20,68.04833333
2015-2-21,90.3225
2015-2-22,82.86
2015-2-23,70.74125
2015-2-24,73.65833333
2015-2-25,81.14208333
2015-2-26,78.4625
2015-2-27,75.77875
2015-2-28,81.4725
2015-3-1,82.36666667
2015-3-2,76.43208333
2015-3-3,79.28375
2015-3-4,79.61045455
2015-3-5,64.78375
2015-3-6,62.86375
2015-3-7,65.2825
2015-3-8,68.84416667
2015-3-9,75.675
2015-3-10,60.49416667
2015-3-11,60.73391304
2015-3-12,84.27875
2015-3-13,78.53041667
2015-3-14,70.28791667
2015-3-15,68.86695652
2015-3-16,72.47333333
2015-3-17,63.9575
2015-3-18,58.4
2015-3-19,44.27125
2015-3-20,41.21166667
2015-3-21,40.50041667
2015-3-22,42.41291667
2015-3-23,44.98625
2015-3-24,30.21458333
2015-3-25,28.96916667
2015-3-26,30.78375
2015-3-27,31.10166667
2015-3-28,81.32791667
2015-3-29,49.48
2015-3-30,64.77375
2015-3-31,44.19916667
2015-4-1,25.85958333
2015-4-2,70.58875
2015-4-3,61.44916667
2015-4-4,73.42041667
2015-4-5,80.55208333
2015-4-6,58.13
2015-4-7,39.52625
2015-4-8,45.57
2015-4-9,58.1125
2015-4-10,55.06541667
2015-4-11,75.62041667
2015-4-12,52.84333333
2015-4-13,24.49125
2015-4-14,40.28083333
2015-4-15,36.26041667
2015-4-16,43.68708333
2015-4-17,43.00291667
2015-4-18,31.8175
2015-4-19,26.92583333
2015-4-20,39.50125
2015-4-21,40.17333333
2015-4-22,25.25833333
2015-4-23,41.19208333
2015-4-24,25.03958333
2015-4-25,24.43083333
2015-4-26,28.32208333
2015-4-27,42.775
2015-4-28,42.66666667
2015-4-29,28.13208333
2015-4-30,19.68333333
2015-5-1,48.30916667
2015-5-2,68.26708333
2015-5-3,33.47166667
2015-5-4,35.47541667
2015-5-5,63.19666667
2015-5-6,78.90375
2015-5-7,62.77333333
2015-5-8,76.17333333
2015-5-9,49.24166667
2015-5-10,39.95625
2015-5-11,89.87125
2015-5-12,84.95708333
2015-5-13,86.24416667
2015-5-14,78.815
2015-5-15,48.29541667
2015-5-16,62.995
2015-5-17,74.60695652
2015-5-18,91.10041667
2015-5-19,73.70541667
2015-5-20,42.02
2015-5-21,43.385
2015-5-22,41.96416667
2015-5-23,37.90791667
2015-5-24,34.23875
2015-5-25,54.35666667
2015-5-26,64.14666667
2015-5-27,53.67291667
2015-5-28,59.54541667
2015-5-29,55.81041667
2015-5-30,33.3725
2015-5-31,60.08541667
2015-6-1,65.95291667
2015-6-2,83.7775
2015-6-3,53.86291667
2015-6-4,38.01208333
2015-6-5,63.13916667
2015-6-6,90.28416667
2015-6-7,75.71125
2015-6-8,72.86958333
2015-6-9,67.47791667
2015-6-10,67.03791667
2015-6-11,77.09583333
2015-6-12,74.28833333
2015-6-13,65.28333333
2015-6-14,55.88041667
