Date,Humid
2015-1-5,74.31863071
2015-1-6,81.48584677
2015-1-7,72.08668033
2015-1-8,74.9005303
2015-1-9,73.05171103
2015-1-10,71.48590717
2015-1-11,81.91276151
2015-1-12,72.22935622
2015-1-13,77.1002834
2015-1-14,78.71677824
2015-1-15,84.42622881
2015-1-16,86.41020408
2015-1-17,80.06609959
2015-1-18,80.93991561
2015-1-19,90.38627119
2015-1-20,89.85163265
2015-1-21,91.21856574
2015-1-22,83.33502092
2015-1-23,83.80593361
2015-1-24,86.19292373
2015-1-25,88.6425
2015-1-26,83.85910931
2015-1-27,85.25325
2015-1-28,90.4852459
2015-1-29,87.47626016
2015-1-30,73.87305085
2015-1-31,83.8668595
2015-2-1,91.50973585
2015-2-2,74.98759494
2015-2-3,83.87720165
2015-2-4,81.93705179
2015-2-5,77.5600885
2015-2-6,75.74017857
2015-2-7,88.38881356
2015-2-8,88.09536723
2015-2-9,84.28411429
2015-2-10,85.27364162
2015-2-11,81.62459459
2015-2-12,69.01467836
2015-2-13,74.36218935
2015-2-14,63.91417647
2015-2-15,56.58905882
2015-2-16,67.63805882
2015-2-17,71.30410405
2015-2-18,63.22664773
2015-2-19,62.96309524
2015-2-20,64.5125
2015-2-21,82.04514124
2015-2-22,61.23656805
2015-2-23,62.94904192
2015-2-24,59.86783626
2015-2-25,73.18278689
2015-2-26,69.66726744
2015-2-27,73.67277108
2015-2-28,75.99233533
2015-3-1,82.14267442
2015-3-2,80.50224138
2015-3-3,83.85373626
2015-3-4,68.50988166
2015-3-5,70.02795181
2015-3-6,71.46272189
2015-3-7,77.58440476
2015-3-8,80.95313609
2015-3-9,76.13208333
2015-3-10,78.32754386
2015-3-11,68.88186047
2015-3-12,71.93779762
2015-3-13,76.52265537
2015-3-14,73.3143787
2015-3-15,64.06893491
2015-3-16,52.94100592
2015-3-17,51.6739881
2015-3-18,59.04
2015-3-19,58.50553571
2015-3-20,70.42380952
2015-3-21,60.56452941
2015-3-22,53.53932515
2015-3-23,81.06956284
2015-3-24,85.59398844
2015-3-25,88.6606599
2015-3-26,71.47583333
2015-3-27,58.20683908
2015-3-28,57.7528655
2015-3-29,64.20090909
2015-3-30,50.39817647
2015-3-31,51.52722826
2015-4-1,46.60534884
2015-4-2,61.94527473
2015-4-3,58.75682353
2015-4-4,47.86449704
2015-4-5,39.85541667
2015-4-6,71.04277487
2015-4-7,89.18251012
2015-4-8,94.77611336
2015-4-9,95.02423529
2015-4-10,77.638875
2015-4-11,66.92312757
2015-4-12,56.90189076
2015-4-13,58.86190678
2015-4-14,46.01029661
2015-4-15,43.11603448
2015-4-16,46.12451883
2015-4-17,58.23771186
2015-4-18,56.41857143
2015-4-19,90.1415
2015-4-20,77.08261411
2015-4-21,64.0272766
2015-4-22,50.603
2015-4-23,39.39339207
2015-4-24,63.97958506
2015-4-25,79.17415584
2015-4-26,57.81034783
2015-4-27,50.82970588
2015-4-28,46.47037975
2015-4-29,53.0660084
2015-4-30,43.54242553
2015-5-1,46.28514768
2015-5-2,58.39553191
2015-5-3,67.38704167
2015-5-4,74.62142857
2015-5-5,89.33726531
2015-5-6,85.38243902
2015-5-7,72.27400844
2015-5-8,78.3098008
2015-5-9,74.66792531
2015-5-10,82.74737705
2015-5-11,82.55418868
2015-5-12,64.14789256
2015-5-13,53.14292373
2015-5-14,75.59309237
2015-5-15,87.8672973
2015-5-16,83.45808765
2015-5-17,79.24325203
2015-5-18,68.81211618
2015-5-19,65.170875
2015-5-20,70.72416667
2015-5-21,65.35970339
2015-5-22,43.95331915
2015-5-23,50.24631356
2015-5-24,80.88857708
2015-5-25,84.52746154
2015-5-26,86.10167883
2015-5-27,74.973361
2015-5-28,66.10088608
2015-5-29,81.35732794
2015-5-30,85.22584615
2015-5-31,68.82936441
2015-6-1,55.78004255
2015-6-2,67.30432773
2015-6-3,73.79493671
2015-6-4,73.95078189
2015-6-5,64.16262712
2015-6-6,67.61578261
2015-6-7,72.52934426
2015-6-8,62.59131356
2015-6-9,51.19953782
2015-6-10,47.37662393
2015-6-11,76.0825969
2015-6-12,90.63538776
2015-6-13,85.08290323
2015-6-14,81.38195833
2015-6-15,88.86947368
2015-6-16,69.21195745
2015-6-17,79.79800926
2015-6-18,79.10427184
2015-6-19,69.95331361
2015-6-20,80.71655367
2015-6-21,78.1794382
2015-6-22,85.12507538
2015-6-23,68.505
2015-6-24,84.20633333
2015-6-25,86.05497238
2015-6-26,84.2702809
2015-6-27,75.55433333
2015-6-28,77.13483146
2015-6-29,80.80456044
2015-6-30,79.96779762
2015-7-1,77.6111976
2015-7-2,75.69521212
2015-7-3,73.97152941
2015-7-4,72.12011905
2015-7-5,77.07712575
2015-7-6,84.43726776
2015-7-7,71.20190751
2015-7-8,76.36337278
2015-7-9,80.38461538
2015-7-10,78.38865497
2015-7-11,82.37479769
2015-7-12,85.02870056
2015-7-13,76.99869318
2015-7-14,72.41137725
2015-7-15,81.32300578
2015-7-16,89.0239779
2015-7-17,81.48155914
2015-7-18,74.50823529
2015-7-19,70.62111765
2015-7-20,79.32953757
2015-7-21,68.96588235
2015-7-22,71.02411765
2015-7-23,74.76606061
2015-7-24,82.04427778
2015-7-25,79.41568966
2015-7-26,81.59067797
2015-7-27,89.50310345
2015-7-28,91.24931217
2015-7-29,69.16773256
2015-7-30,72.10835294
2015-7-31,71.62939759
2015-8-1,76.35941176
2015-8-2,76.36089286
2015-8-3,67.79596386
2015-8-4,72.97935673
2015-8-5,73.10485549
2015-8-6,80.83678363
2015-8-7,77.81853107
2015-8-8,84.06702381
2015-8-9,86.65491803
2015-8-10,79.51761468
2015-8-11,73.62531532
2015-8-12,74.70915966
2015-8-13,78.18067227
2015-8-14,77.53991561
2015-8-15,78.0707173
2015-8-16,81.18281513
2015-8-17,86.59476793
2015-8-18,92.6970155
2015-8-19,87.46541833
2015-8-20,72.52609244
2015-8-21,74.20821277
2015-8-22,80.86834043
2015-8-23,74.2247541
2015-8-24,71.00674009
2015-8-25,72.15146552
2015-8-26,76.13586207
2015-8-27,83.53879828
2015-8-28,93.05875969
2015-8-29,91.70345098
2015-8-30,89.72584362
2015-8-31,87.9439759
2015-9-1,83.41631356
2015-9-2,78.95156118
2015-9-3,80.74877637
2015-9-4,78.61711934
2015-9-5,78.28543103
2015-9-6,74.92421941
2015-9-7,86.32574803
2015-9-8,82.67142857
2015-9-9,70.26166667
2015-9-10,74.31771784
2015-9-11,71.38811159
2015-9-12,71.84646809
2015-9-13,69.55707627
2015-9-14,72.28936441
2015-9-15,62.2611588
2015-9-16,64.88261603
2015-9-17,82.75043651
2015-9-18,82.33940426
2015-9-19,74.1
2015-9-20,69.71907173
2015-9-21,71.30900433
2015-9-22,72.19037657
2015-9-23,80.98274678
2015-9-24,72.46737288
2015-9-25,66.36781513
2015-9-26,72.4174359
2015-9-27,70.61599156
2015-9-28,73.78380342
2015-9-29,67.93212766
2015-9-30,58.28586498
2015-10-1,67.23089744
2015-10-2,66.3415678
2015-10-3,67.07436019
2015-10-4,80.01888412
2015-10-5,80.36928251
2015-10-6,79.87415966
2015-10-7,67.3635443
2015-10-8,69.28380342
2015-10-9,63.65087866
2015-10-10,69.84145299
2015-10-11,63.61483051
2015-10-12,49.36982833
2015-10-13,57.03264069
2015-10-14,60.21961702
2015-10-15,45.20956522
2015-10-16,54.14081197
2015-10-17,58.71685106
2015-10-18,54.83321053
2015-10-19,40.76553571
2015-10-20,49.24964497
2015-10-21,80.44881356
2015-10-22,71.12321429
2015-10-23,75.79933702
2015-10-24,85.0437766
2015-10-25,75.71238889
2015-10-26,69.66892216
2015-10-27,76.19435294
2015-10-28,88.5761828
2015-10-29,80.00563218
2015-10-30,78.29181818
2015-10-31,90.35022099
2015-11-1,71.51190476
2015-11-2,66.51700599
2015-11-3,79.55562874
2015-11-4,87.64517857
2015-11-5,83.47015873
2015-11-6,73.18885057
2015-11-7,73.84118644
2015-11-8,63.36835443
2015-11-9,63.13651261
2015-11-10,68.05630252
2015-11-11,74.42573705
2015-11-12,81.38368421
2015-11-13,68.20240506
2015-11-14,70.67911765
2015-11-15,64.12432773
2015-11-16,77.71964567
2015-11-17,96.51269076
2015-11-18,91.09347328
2015-11-19,63.43537815
2015-11-20,75.77329457
2015-11-21,84.71744361
2015-11-22,84.01893281
2015-11-23,81.5826383
2015-11-24,88.63908714
2015-11-25,82.27436975
2015-11-26,93.3530292
2015-11-27,87.54118367
2015-11-28,80.84767635
2015-11-29,76.65426778
2015-11-30,91.6890873
2015-12-1,88.53702703
2015-12-2,87.14778626
2015-12-3,86.91213992
2015-12-4,85.46895522
2015-12-5,82.9472619
2015-12-6,85.87629412
2015-12-7,89.86982759
2015-12-8,85.43955446
2015-12-9,83.7239749
2015-12-10,79.302625
2015-12-11,79.92546218
2015-12-12,91.19760618
2015-12-13,97.18076923
2015-12-14,93.51851852
2015-12-15,89.00622407
2015-12-16,90.02279835
2015-12-17,71.05310204
2015-12-18,71.63801619
2015-12-19,69.17294118
2015-12-20,75.14895833
2015-12-21,93.93486486
2015-12-22,94.04963115
2015-12-23,95.01348315
2015-12-24,86.64583969
2015-12-25,94.82601449
2015-12-26,94.58861789
2015-12-27,89.31306773
2015-12-28,86.45318352
2015-12-29,86.16953125
2015-12-30,89.12303502
2015-12-31,84.68641667
2016-1-1,80.01125
2016-1-2,83.12041841
2016-1-3,82.98045643
2016-1-4,89.173
2016-1-5,87.45825911
2016-1-6,81.98103004
2016-1-7,95.98539855
2016-1-8,97.87552
2016-1-9,84.49703557
2016-1-10,71.74440678
2016-1-11,82.29065306
2016-1-12,76.01714286
2016-1-13,78.98042553
2016-1-14,83.01591489
2016-1-15,86.92825911
2016-1-16,76.57445378
2016-1-17,69.52127119
2016-1-18,71.9239916
2016-1-19,77.58983051
2016-1-20,85.5136255
2016-1-21,86.30558824
2016-1-22,83.9444856
2016-1-23,82.42710638
2016-1-24,93.03349794
2016-1-25,93.14902041
2016-1-26,84.37812
2016-1-27,83.20207547
2016-1-28,80.9252907
2016-1-29,83.66070175
2016-1-30,89.05382022
2016-1-31,90.59063953
2016-2-1,92.95989305
2016-2-2,95.2
2016-2-3,88.74984772
2016-2-4,82.61928994
2016-2-5,85.14934426
2016-2-6,91.54809917
2016-2-7,81.08325
2016-2-8,83.28736655
2016-2-9,78.84042308
2016-2-10,76.70320675
2016-2-11,69.60831933
2016-2-12,78.80174797
2016-2-13,70.92447699
2016-2-14,80.01015625
2016-2-15,89.00773438
2016-2-16,90.69641434
2016-2-17,80.33694561
2016-2-18,86.43769874
2016-2-19,80.22554167
2016-2-20,77.41502092
2016-2-21,90.21458678
2016-2-22,86.768
2016-2-23,87.26753138
2016-2-24,88.29183206
2016-2-25,80.3859127
2016-2-26,72.84409091
2016-2-27,72.23983333
2016-2-28,68.69718487
2016-2-29,80.10275
2016-3-1,78.15260536
2016-3-2,77.17324895
2016-3-3,87.14865385
2016-3-4,86.11890152
2016-3-5,83.1286722
2016-3-6,79.565875
2016-3-7,71.31130252
2016-3-8,74.93442149
2016-3-9,78.79629167
2016-3-10,84.22158103
2016-3-11,75.84836653
2016-3-12,71.63127119
2016-3-13,92.94495968
2016-3-14,93.04677043
2016-3-15,91.39230483
2016-3-16,70.98655738
2016-3-17,61.2855
2016-3-18,72.45159836
2016-3-19,87.44892308
2016-3-20,78.40016736
2016-3-21,67.56995745
2016-3-22,58.68949153
2016-3-23,82.40440816
2016-3-24,87.59655039
2016-3-25,76.88268908
2016-3-26,78.09710638
2016-3-27,87.19684
2016-3-28,70.76839662
2016-3-29,55.19394958
2016-3-30,62.68141509
2016-3-31,88.37705263
2016-4-1,79.42233696
2016-4-2,60.71339286
2016-4-3,52.7452071
2016-4-4,57.03917647
2016-4-5,69.58700599
2016-4-6,73.12789773
2016-4-7,75.81103448
2016-4-8,63.64813559
2016-4-9,52.20443787
2016-4-10,51.17934911
2016-4-11,50.35875
2016-4-12,45.7160479
2016-4-13,37.73168675
2016-4-14,43.85832335
2016-4-15,44.27252941
2016-4-16,52.86449102
2016-4-17,49.94455026
2016-4-18,50.42239496
2016-4-19,87.65252918
2016-4-20,90.25434109
2016-4-21,78.45823293
2016-4-22,78.0057085
2016-4-23,76.90936508
2016-4-24,64.14769874
2016-4-25,66.23520833
2016-4-26,80.69964
2016-4-27,81.6808502
2016-4-28,91.29163347
2016-4-29,84.91803846
2016-4-30,87.05494253
2016-5-1,91.38971545
2016-5-2,76.99020408
2016-5-3,65.78902542
2016-5-4,48.87564103
2016-5-5,45.37235294
2016-5-6,40.14177215
2016-5-7,38.69213992
2016-5-8,42.52327731
2016-5-9,73.28964143
2016-5-10,89.45396694
2016-5-11,90.74237903
2016-5-12,79.40968
2016-5-13,79.99624
2016-5-14,60.20205128
2016-5-15,53.13521008
2016-5-16,48.7621097
2016-5-17,64.40569038
2016-5-18,45.99583691
2016-5-19,46.12227848
2016-5-20,45.88021097
2016-5-21,48.44995781
2016-5-22,40.25576271
2016-5-23,52.45887029
2016-5-24,71.93172269
2016-5-25,77.24081967
2016-5-26,70.35215768
2016-5-27,81.41681818
2016-5-28,85.3392549
2016-5-29,75.16595652
2016-5-30,68.17696498
2016-5-31,80.73791165
2016-6-1,73.67129032
2016-6-2,60.27987124
2016-6-3,51.57029289
2016-6-4,78.95304029
2016-6-5,64.82161826
2016-6-6,49.77304167
2016-6-7,54.82268908
2016-6-8,51.00637131
2016-6-9,68.18426829
2016-6-10,55.24852941
2016-6-11,69.62901575
2016-6-12,73.75123853
2016-6-13,64.97766949
2016-6-14,76.31768293
2016-6-15,79.41079051
2016-6-16,72.36825
2016-6-17,72.65957627
2016-6-18,65.93460526
2016-6-19,61.79814346
2016-6-20,54.01076271
2016-6-21,55.32919492
2016-6-22,76.07475285
2016-6-23,73.70493827
2016-6-24,73.59318182
2016-6-25,69.64969565
2016-6-26,67.14858333
2016-6-27,65.11521368
2016-6-28,69.14055319
2016-6-29,74.17008621
2016-6-30,79.76975904
2016-7-1,81.47637037
2016-7-2,72.92041667
2016-7-3,71.35875
2016-7-4,81.53444444
2016-7-5,76.74466667
2016-7-6,79.98142857
2016-7-7,77.18413793
2016-7-8,69.73666667
2016-7-9,70.01291667
2016-7-10,83.88394737
2016-7-11,70.95958333
2016-7-12,77.68783784
2016-7-13,81.41326733
2016-7-14,69.99597826
2016-7-15,75.33117647
2016-7-16,76.8259375
2016-7-17,83.64642857
2016-7-18,78.68979592
2016-7-19,89.69127273
2016-7-20,84.25245098
2016-7-21,78.76693878
2016-7-22,79.31650943
2016-7-23,88.00727273
2016-7-24,78.4389
2016-7-25,73.00666667
2016-7-26,74.96074766
2016-7-27,78.35010417
2016-7-28,82.84594595
2016-7-29,86.62277778
2016-7-30,81.51285714
2016-7-31,81.8046875
2016-8-1,82.63308411
2016-8-2,85.21168317
2016-8-3,83.45345133
2016-8-4,82.90036697
2016-8-5,77.14408163
2016-8-6,73.69708333
2016-8-7,79.51277228
2016-8-8,79.28666667
2016-8-9,79.60895833
2016-8-10,84.41117647
2016-8-11,87.58828829
2016-8-12,89.92550847
2016-8-13,80.39504587
2016-8-14,78.06693069
2016-8-15,79.97177083
2016-8-16,81.97449541
2016-8-17,77.6227
2016-8-18,83.26724771
2016-8-19,82.99330189
2016-8-20,86.49508475
2016-8-21,75.45
2016-8-22,65.71231884
2016-8-23,77.87021053
2016-8-24,85.488
2016-8-25,76.7121875
2016-8-26,85.15206186
2016-8-27,87.6412037
2016-8-28,85.25429907
2016-8-29,87.25881188
2016-8-30,87.51846939
2016-8-31,73.9203125
2016-9-1,71.98375
2016-9-2,74.784375
2016-9-3,76.229375
2016-9-4,75.97114583
2016-9-5,72.20385417
2016-9-6,74.4434375
2016-9-7,87.39590164
2016-9-8,80.40431034
2016-9-9,86.43084746
2016-9-10,76.79
2016-9-11,69.03822917
2016-9-12,70.15697917
2016-9-13,79.80295238
2016-9-14,70.10696629
2016-9-15,76.70778947
2016-9-16,84.7353211
2016-9-17,80.0522449
2016-9-18,71.65333333
2016-9-19,72.85195876
2016-9-20,61.68859375
2016-9-21,70.80312796
2016-9-22,85.40857741
2016-9-23,88.85284519
2016-9-24,82.2141453
2016-9-25,81.21791304
2016-9-26,60.9312766
2016-9-27,54.32642857
2016-9-28,65.54785047
2016-9-29,73.20323077
2016-9-30,78.87258621
2016-10-1,83.55393443
2016-10-2,75.90444954
2016-10-3,75.7256383
2016-10-4,71.68763736
2016-10-5,72.670625
2016-10-6,82.38551724
2016-10-7,70.789375
2016-10-8,67.35181818
2016-10-9,60.62107784
2016-10-10,70.01090909
2016-10-11,71.56649123
2016-10-12,80.74129944
2016-10-13,70.93196429
2016-10-14,79.10405882
2016-10-15,84.5432967
2016-10-16,89.8875
2016-10-17,79.78803571
2016-10-18,72.29793103
2016-10-19,73.02184524
2016-10-20,69.71957831
2016-10-21,73.15258824
2016-10-22,63.67291667
2016-10-23,62.73130952
2016-10-24,72.87122807
2016-10-25,65.14464286
2016-10-26,88.95216931
2016-10-27,85.50323864
2016-10-28,84.48911765
2016-10-29,83.18511364
2016-10-30,78.55339181
2016-10-31,88.2212
2016-11-1,79.04304348
2016-11-2,68.58582353
2016-11-3,73.56670455
2016-11-4,66.53622754
2016-11-5,67.3411976
2016-11-6,68.35365854
2016-11-7,73.44125
2016-11-8,71.17535714
2016-11-9,73.03609195
2016-11-10,59.7827381
2016-11-11,65.07386905
2016-11-12,73.5325
2016-11-13,64.50005952
2016-11-14,71.33751515
2016-11-15,83.05318436
2016-11-16,75.86005556
2016-11-17,64.70372781
2016-11-18,78.07541667
2016-11-19,67.53748538
2016-11-20,72.2210119
2016-11-21,65.7860625
2016-11-22,69.40136905
2016-11-23,92.34793814
2016-11-24,85.51564706
2016-11-25,86.82829412
2016-11-26,84.86106509
2016-11-27,93.12213904
2016-11-28,89.06488889
2016-11-29,77.86101796
2016-11-30,86.97316384
2016-12-1,88.49876471
2016-12-2,85.96321637
2016-12-3,78.03824468
2016-12-4,93.6149
2016-12-5,94.63738916
2016-12-6,86.25873563
2016-12-7,74.42165899
2016-12-8,73.97162996
2016-12-9,76.87368644
2016-12-10,83.39501946
2016-12-11,89.27304348
2016-12-12,80.8291358
2016-12-13,67.74961538
2016-12-14,59.93370787
2016-12-15,66.10623932
