Date,Humid
2014-8-7,86.63396226
2014-8-8,88.1715625
2014-8-9,81.48754098
2014-8-10,81.92640625
2014-8-11,85.553625
2014-8-12,72.09528302
2014-8-13,67.63375
2014-8-14,71.899375
2014-8-15,69.30833333
2014-8-16,86.73887097
2014-8-17,89.41253521
2014-8-18,89.75413043
2014-8-19,82.4288
2014-8-20,88.82764706
2014-8-21,79.59833333
2014-8-22,85.47397059
2014-8-23,88.10942857
2014-8-24,78.96395833
2014-8-25,80.559
2014-8-26,77.28153846
2014-8-27,77.20825397
2014-8-28,79.41961538
2014-8-29,85.67621622
2014-8-30,79.96660714
2014-8-31,84.88308642
2014-9-1,78.35653846
2014-9-2,82.49238806
2014-9-3,79.64464286
2014-9-4,75.33923077
2014-9-5,76.58732143
2014-9-6,81.57381579
2014-9-7,68.92276596
2014-9-8,67.39104167
2014-9-9,82.01785714
2014-9-10,91.69841584
2014-9-11,82.27416667
2014-9-12,81.52
2014-9-13,79.43577465
2014-9-14,68.72125
2014-9-15,87.8696
2014-9-16,82.5725
2014-9-17,77.02482759
2014-9-18,70.7622449
2014-9-19,70.39958333
2014-9-20,78.38877193
2014-9-21,79.49509804
2014-9-22,69.84083333
2014-9-23,65.956875
2014-9-24,64.55854167
2014-9-25,65.80125
2014-9-26,64.80113636
2014-9-27,62.88121951
2014-9-28,63.31631579
2014-9-29,64.42923077
2014-9-30,80.1342
2014-10-1,70.18475
2014-10-2,91.05805195
2014-10-3,86.79174603
2014-10-4,62.15275
2014-10-5,62.96268293
2014-10-6,65.27139535
2014-10-7,67.38697674
2014-10-8,56.32775
2014-10-9,83.48
2014-10-10,67.53585366
2014-10-11,68.833
2014-10-12,84.15923077
2014-10-13,96.39068376
2014-10-14,88.77671053
2014-10-15,93.60211765
2014-10-16,88.958
2014-10-17,72.99604167
2014-10-18,74.63578947
2014-10-19,83.8721519
2014-10-20,66.99541667
2014-10-21,71.84520833
2014-10-22,73.52541667
2014-10-23,74.42229167
2014-10-24,80.09525
2014-10-25,75.30516667
2014-10-26,47.625625
2014-10-27,66.5187931
2014-10-28,67.25985075
2014-10-29,63.3208
2014-10-30,81.01018182
2014-10-31,67.57727273
2014-11-1,58.91833333
2014-11-2,66.9325
2014-11-3,49.03666667
2014-11-4,76.54644737
2014-11-5,74.09541667
2014-11-6,75.31759259
2014-11-7,71.33583333
2014-11-8,65.63641509
2014-11-9,64.303125
2014-11-10,66.16604167
2014-11-11,75.26611111
2014-11-12,68.10618182
2014-11-13,67.47559322
2014-11-14,70.4037037
2014-11-15,69.43708333
2014-11-16,86.49858824
2014-11-17,70.36491525
2014-11-18,67.83014493
2014-11-19,65.01042553
2014-11-20,58.53770833
2014-11-21,56.568125
2014-11-22,75.95028169
2014-11-23,88.1472
2014-11-24,93.90970874
2014-11-25,75.55254237
2014-11-26,89.50238095
2014-11-27,83.79506667
2014-11-28,77.99979592
2014-11-29,82.3306
2014-11-30,88.99777778
2014-12-1,66.22592593
2014-12-2,82.79413793
2014-12-3,75.57961538
2014-12-4,75.79509434
2014-12-5,96.37684211
2014-12-6,92.91373494
2014-12-7,88.68944444
2014-12-8,92.65835616
2014-12-9,83.52111111
2014-12-10,81.26020833
2014-12-11,78.8102
2014-12-12,89.36545455
2014-12-13,86.89207547
2014-12-14,95.00871795
2014-12-15,96.65722892
2014-12-16,92.65457447
2014-12-17,80.27555556
2014-12-18,83.74609375
2014-12-19,78.29693878
2014-12-20,83.35711538
2014-12-21,82.63872727
2014-12-22,89.49557377
2014-12-23,91.65697368
2014-12-24,88.23180556
2014-12-25,80.6422807
2014-12-26,79.18627451
2014-12-27,90.42632911
2014-12-28,76.5
2014-12-29,79.0808
2014-12-30,71.08916667
2014-12-31,57.02145833
2015-1-1,59.20375
2015-1-2,67.4692
2015-1-3,93.84838095
2015-1-4,90.6888764
2015-1-5,70.97227273
2015-1-6,81.60527778
2015-1-7,67.76371429
2015-1-8,68.22428571
2015-1-9,70.2567619
2015-1-10,67.40229167
2015-1-11,65.23653846
2015-1-12,89.5338835
2015-1-13,74.21018868
2015-1-14,83.35878788
2015-1-15,78.63625
