Date,Open,Close,High,Low,Volume,Change
2014-10-27,27.2,10.532,27.35,26.46,2.43K,1.80%
2014-10-28,27.21,11.046,27.5,27.12,1.80K,0.04%
2014-10-29,28.57,11.013,28.57,27.11,4.20K,5.00%
2014-10-30,28.44,12.074,29.94,28,4.06K,-0.46%
2014-10-31,27.62,11.471,28.41,27.4,2.75K,-2.88%
2014-11-3,26.65,11.111,27.7,26.6,2.84K,-3.51%
2014-11-4,26.83,10.678,26.9,26.55,1.03K,0.68%
2014-11-5,26.81,10.771,26.94,26.35,1.20K,-0.07%
2014-11-6,27.74,10.726,28.14,26.8,2.05K,3.47%
2014-11-7,27.82,10.845,27.99,27.4,1.96K,0.29%
2014-11-10,27.52,10.88,27.86,27.5,0.78K,-1.08%
2014-11-11,27.61,10.774,27.8,27.5,1.02K,0.33%
2014-11-12,27.94,10.78,28,27.58,0.75K,1.20%
2014-11-13,28.2,10.912,28.25,27.94,1.94K,0.93%
2014-11-14,27.98,10.833,28.25,27.62,0.14K,-0.78%
2014-11-17,27.98,10.723,27.97,27.77,0.25K,0.00%
2014-11-18,32.12,12.613,32.86,32.1,3.20K,14.80%
2014-11-19,32.14,12.465,32.35,31.9,2.17K,0.06%
2014-11-20,32.14,12.488,32.29,32.05,,0.00%
2014-11-21,31.85,12.772,32.59,31.83,1.65K,-0.90%
2014-11-24,30.89,12.472,31.77,30.7,2.74K,-3.01%
2014-11-25,29.81,12.148,30.75,29.71,3.52K,-3.50%
2014-11-26,29.14,11.916,29.8,29.05,1.82K,-2.25%
2014-11-27,28.88,11.526,29.2,28.6,1.62K,-0.89%
2014-11-28,29.21,11.264,30,28.66,2.86K,1.14%
2014-12-1,28.56,11.413,29.2,28.5,2.67K,-2.23%
2014-12-2,28.17,11.075,28.5,28,2.41K,-1.37%
2014-12-3,27.64,11.029,28.16,27.61,3.45K,-1.88%
2014-12-4,28.43,10.666,28.7,27.55,3.62K,2.86%
2014-12-5,28.36,10.931,28.5,28.11,1.93K,-0.25%
2014-12-8,28.18,10.882,28.5,27.81,1.27K,-0.63%
2014-12-9,28.74,10.858,29,28.03,3.24K,1.99%
2014-12-10,28.84,11.009,29.29,28.66,1.97K,0.35%
2014-12-11,29.47,10.889,29.95,28.85,2.23K,2.18%
2014-12-12,30.38,11.099,30.45,29.46,1.91K,3.09%
2014-12-15,30.37,11.273,31,29.7,2.18K,-0.03%
2014-12-16,31.29,11.082,31.88,30.35,3.93K,3.03%
2014-12-17,30.2,11.533,31.49,30.11,3.21K,-3.48%
2014-12-18,29.56,11.319,30.11,29,2.95K,-2.12%
2014-12-19,29.95,11.105,30.14,29.51,1.42K,1.32%
2014-12-22,29.86,11.245,30.29,29.6,1.39K,-0.30%
2014-12-23,29.65,11.095,30.29,29.6,0.76K,-0.70%
2014-12-26,29.55,11.105,29.78,29.51,0.65K,-0.34%
2014-12-29,29.41,10.888,29.61,29.3,0.59K,-0.47%
2014-12-30,29.32,11.066,29.45,29.3,0.63K,-0.31%
2014-12-31,29.32,11.026,29.45,29.3,,0.00%
2015-1-2,29.33,10.872,29.45,29.22,0.25K,0.03%
2015-1-5,29.16,10.802,29.24,29.05,0.78K,-0.58%
2015-1-6,28.51,10.801,29.16,28.5,0.00K,-2.23%
2015-1-7,28.12,10.598,28.47,28.05,0.05K,-1.37%
2015-1-8,27.83,10.554,28.1,27.8,0.22K,-1.03%
2015-1-9,27.84,10.546,28,27.67,0.00K,0.04%
2015-1-12,27.71,10.436,28.1,27.7,,-0.47%
2015-1-13,27.46,10.491,27.8,27.45,0.97K,-0.90%
2015-1-14,27.45,10.493,27.6,27.31,0.02K,-0.04%
2015-1-15,27.51,10.422,27.53,27.43,0.39K,0.22%
2015-1-16,29.81,11.279,30.29,29.31,2.59K,8.36%
2015-1-19,29.88,11.237,30.15,29.44,2.22K,0.23%
2015-1-20,29.37,11.475,30.39,29.25,4.87K,-1.71%
2015-1-21,28.9,11.291,29.5,28.85,2.48K,-1.60%
2015-1-22,28.74,11.243,28.95,28.55,0.04K,-0.55%
2015-1-23,28.25,11.124,28.8,28.22,2.40K,-1.70%
2015-1-26,27.58,10.917,28.29,27.54,0.06K,-2.37%
2015-1-27,27.69,10.732,27.99,27.45,0.06K,0.40%
2015-1-28,27.73,10.732,27.98,27.4,2.01K,0.14%
2015-1-29,27.93,10.611,28.18,27.5,3.07K,0.72%
2015-1-30,28.36,10.474,28.7,27.61,2.53K,1.54%
2015-2-2,28.15,10.454,28.55,28.1,2.75K,-0.74%
2015-2-3,28.68,10.446,28.79,28.02,5.80K,1.88%
2015-2-4,29.16,10.529,29.25,28.83,4.15K,1.67%
2015-2-5,29.27,10.676,29.44,29.03,2.00K,0.38%
2015-2-6,29.4,10.506,29.69,29.1,1.74K,0.44%
2015-2-9,29.16,10.597,29.4,28.83,3.40K,-0.82%
2015-2-10,29.06,10.288,29.3,28.95,2.49K,-0.34%
2015-2-11,29.02,10.128,29.08,28.74,1.95K,-0.14%
2015-2-12,28.76,10.277,29.11,28.61,3.18K,-0.90%
2015-2-13,28.57,10.146,28.89,28.53,2.15K,-0.66%
2015-2-18,29,10.075,29.1,28.55,2.09K,1.51%
2015-2-19,29.45,10.127,29.49,29.03,3.64K,1.55%
2015-2-20,29.5,10.284,29.65,29.38,1.80K,0.17%
2015-2-23,29.35,10.248,29.8,29.25,3.73K,-0.51%
2015-2-24,29.83,10.329,29.85,29.25,3.14K,1.64%
2015-2-25,29.62,10.4,29.94,29.58,2.17K,-0.70%
2015-2-26,29.67,10.16,29.7,29.42,1.71K,0.17%
2015-2-27,29.59,10.443,29.94,29.52,2.16K,-0.27%
2015-3-2,29.19,10.216,29.65,29.01,3.01K,-1.35%
2015-3-3,29.49,9.967,29.55,29.22,2.05K,1.03%
2015-3-4,29.69,9.921,29.71,29.51,2.48K,0.68%
2015-3-5,29.71,9.89,29.85,29.67,1.19K,0.07%
2015-3-6,29.25,9.696,29.69,29.1,2.45K,-1.55%
2015-3-9,29.51,9.356,29.55,29.15,1.13K,0.89%
2015-3-10,29.55,9.539,29.7,29.45,1.06K,0.14%
2015-3-11,29.6,9.456,29.7,29.56,0.51K,0.17%
2015-3-12,29.6,9.336,29.65,29.56,0.46K,0.00%
2015-3-13,29.67,9.117,29.75,29.6,0.30K,0.24%
2015-3-16,29.65,9.139,29.67,29.63,0.14K,-0.07%
2015-3-17,28.9,9.023,29.32,28.85,2.95K,-2.53%
2015-3-18,28.73,8.969,28.84,28.51,2.07K,-0.59%
2015-3-19,28.95,8.749,28.99,28.71,1.14K,0.77%
2015-3-20,29.01,8.973,29.25,28.86,1.00K,0.21%
2015-3-23,28.61,9.276,29.1,28.55,1.91K,-1.38%
2015-3-24,28.2,9.126,28.62,28.16,2.68K,-1.43%
2015-3-25,28.26,8.825,28.34,28,1.40K,0.21%
2015-3-26,28.24,8.878,28.39,28.12,0.89K,-0.07%
2015-3-27,28.4,8.668,28.6,28.14,1.40K,0.57%
2015-3-30,28.73,8.789,28.8,28.32,1.74K,1.16%
2015-3-31,28.45,9.011,28.8,28.43,2.17K,-0.97%
2015-4-1,28.21,8.985,28.63,28.16,2.39K,-0.84%
2015-4-2,28.23,9.027,28.38,28.16,0.69K,0.07%
2015-4-6,28.25,9.078,28.58,28.2,1.18K,0.07%
2015-4-7,27.79,9.022,28.29,27.7,2.90K,-1.63%
2015-4-8,27.45,9.084,27.75,27.37,2.34K,-1.22%
2015-4-9,27.45,8.971,27.65,27.25,2.07K,0.00%
2015-4-10,26.88,8.918,27.5,27.06,,-2.08%
2015-4-13,26.88,8.68,27.25,26.87,2.21K,0.00%
2015-4-14,26.71,8.782,27,26.61,3.15K,-0.63%
2015-4-15,26.52,8.798,26.75,26.4,1.35K,-0.71%
2015-4-16,26.44,8.763,26.53,26.21,1.08K,-0.30%
2015-4-17,26.86,8.703,26.88,26.45,1.71K,1.59%
2015-4-20,26.37,8.696,26.37,26.37,1.54K,-1.82%
2015-4-22,26.04,8.756,26.37,26.02,2.01K,-1.25%
2015-4-23,26.09,8.759,26.4,25.96,2.09K,0.19%
2015-4-24,26.05,8.838,26.19,25.97,0.76K,-0.15%
2015-4-27,25.78,8.912,26.01,25.68,1.61K,-1.04%
2015-4-28,25.71,8.752,25.95,25.65,1.83K,-0.27%
2015-4-29,25.36,8.653,25.7,25.3,1.67K,-1.36%
2015-4-30,25.4,8.39,25.45,25.2,,0.16%
2015-5-4,25.43,8.218,25.65,25.35,1.70K,0.12%
2015-5-5,25.37,8.312,25.54,25.3,1.55K,-0.24%
2015-5-6,25.4,8.361,25.45,25.27,0.17K,0.12%
2015-5-7,25.47,8.404,25.61,25.31,1.11K,0.28%
2015-5-8,25.38,8.461,25.38,25.38,0.35K,-0.35%
2015-5-11,25.36,8.278,25.55,25.3,1.25K,-0.08%
2015-5-12,25.38,8.398,25.44,25.26,0.87K,0.08%
2015-5-13,25.41,8.345,25.47,25.36,0.55K,0.12%
2015-5-14,25.34,8.455,25.39,25.3,0.53K,-0.28%
2015-5-15,25.36,8.456,25.38,25.26,1.00K,0.08%
2015-5-18,26.41,8.785,26.41,26.41,,4.14%
2015-5-19,26.29,8.657,26.29,26.29,,-0.45%
2015-5-20,26.27,8.749,26.27,26.27,,-0.08%
2015-5-21,26.53,8.733,26.53,26.53,,0.99%
2015-5-22,26.88,8.687,26.88,26.88,,1.32%
2015-5-25,27.09,8.775,27.09,27.09,,0.78%
2015-5-26,26.85,8.515,26.85,26.85,,-0.89%
2015-5-27,25.87,8.236,25.87,25.87,,-3.65%
2015-5-28,26.01,8.223,26.01,26.01,,0.54%
2015-5-29,25.98,8.172,25.98,25.98,,-0.12%
2015-6-1,25.82,8.14,25.82,25.82,,-0.62%
2015-6-2,25.94,8.282,25.94,25.94,,0.46%
2015-6-3,25.92,8.268,25.92,25.92,,-0.08%
2015-6-5,26.24,8.349,26.24,26.24,,1.23%
2015-6-8,26.27,8.442,26.27,26.27,,0.11%
2015-6-9,26.01,8.395,26.01,26.01,,-0.99%
2015-6-10,25.81,8.276,25.81,25.81,,-0.77%
2015-6-11,25.78,8.342,25.78,25.78,,-0.12%
2015-6-12,25.2,8.077,25.2,25.2,,-2.25%
2015-6-15,25.02,8.003,25.02,25.02,,-0.71%
2015-6-16,25.34,8.203,25.34,25.34,,1.28%
2015-6-17,25,8.187,25,25,,-1.34%
2015-6-18,24.75,8.088,24.75,24.75,,-1.00%
2015-6-19,24.65,7.957,24.65,24.65,,-0.40%
2015-6-22,24.83,8.058,24.83,24.83,,0.73%
2015-6-23,24.99,8.125,24.99,24.99,,0.64%
2015-6-24,25.06,8.088,25.06,25.06,,0.28%
2015-6-25,25.61,8.187,25.61,25.61,,2.19%
2015-6-26,26.66,8.519,26.66,26.66,,4.10%
2015-6-29,26.5,8.498,26.5,26.5,,-0.60%
2015-6-30,27.7,8.927,27.7,27.7,,4.53%
2015-7-1,28,8.894,28,28,,1.08%
2015-7-2,27.99,9.036,27.99,27.99,,-0.04%
2015-7-3,28.16,8.984,28.16,28.16,,0.61%
2015-7-6,28.16,8.975,28.16,28.16,,0.00%
2015-7-7,27.03,8.486,27.03,27.03,,-4.01%
2015-7-8,26.5,8.187,26.5,26.5,,-1.96%
2015-7-10,26.94,8.523,26.94,26.94,,1.66%
2015-7-13,26.99,8.615,26.99,26.99,,0.19%
2015-7-14,26,8.277,26,26,0.02K,-3.67%
2015-7-15,26.23,8.356,26.23,26.23,,0.88%
2015-7-16,27.7,8.773,28.05,27.61,1.96K,5.60%
2015-7-17,27.52,8.707,27.86,27.4,,-0.65%
2015-7-20,27.02,8.607,27.7,26.95,3.40K,-1.82%
2015-7-21,26.74,8.497,27.09,26.63,2.06K,-1.04%
2015-7-22,26.91,8.297,27.05,26.51,2.66K,0.64%
2015-7-23,27.32,8.213,27.38,26.73,,1.52%
2015-7-24,27.18,8.165,27.65,27.1,3.18K,-0.51%
2015-7-27,26.64,7.921,26.64,26.64,4.50K,-1.99%
2015-7-28,26.76,7.92,26.9,26.51,0.96K,0.45%
2015-7-29,26.41,8.046,26.8,26.31,4.77K,-1.31%
2015-7-30,26.78,7.957,26.85,26.74,,1.40%
2015-7-31,26.83,7.844,26.89,26.45,1.67K,0.19%
2015-8-3,26.95,7.741,27,26.72,1.24K,0.45%
2015-8-4,27.4,7.773,27.6,26.9,3.05K,1.67%
2015-8-5,28.33,8.126,28.33,28.33,,3.39%
2015-8-6,29.27,8.279,29.27,29.27,5.31K,3.32%
2015-8-7,29.24,8.337,29.24,29.24,,-0.10%
2015-8-10,29.84,8.474,29.9,29.13,,2.05%
2015-8-11,29.05,8.59,29.93,29.01,4.95K,-2.65%
2015-8-12,28.16,8.307,29.29,28,,-3.06%
2015-8-13,28.18,7.966,28.26,27.35,,0.07%
2015-8-14,28.03,8.091,28.3,27.87,1.00K,-0.53%
2015-8-17,27.87,8.048,28.01,27.83,,-0.57%
2015-8-18,27.77,8.039,27.97,27.65,,-0.36%
2015-8-19,28,8.018,28,28,,0.83%
2015-8-20,28.35,8.081,28.5,27.9,2.43K,1.25%
2015-8-21,28.72,8.141,28.9,28.31,2.72K,1.31%
2015-8-24,28.87,8.123,28.87,28.87,2.01K,0.52%
2015-8-25,29.1,8.048,29.1,29.1,1.97K,0.80%
2015-8-26,29.25,8.07,29.5,28.92,1.05K,0.52%
2015-8-27,28.89,8.228,29.3,28.61,2.08K,-1.23%
2015-8-28,29.29,8.068,29.36,28.72,1.12K,1.38%
2015-8-31,29.67,8.117,29.75,29.1,1.31K,1.30%
2015-9-1,29.81,7.991,29.85,29.51,0.93K,0.47%
2015-9-2,30.43,7.951,30.47,29.88,2.12K,2.08%
2015-9-3,30.51,7.992,30.85,29.9,2.25K,0.26%
2015-9-4,30.3,7.932,30.5,30.18,1.52K,-0.69%
2015-9-8,30,7.877,30.26,29.96,0.99K,-0.99%
2015-9-9,30.03,7.943,30.11,29.93,0.89K,0.10%
2015-9-10,30.12,7.832,30.49,29.9,3.57K,0.30%
2015-9-11,30.22,7.781,30.25,30,1.28K,0.33%
2015-9-14,30.35,7.899,30.39,30.15,0.48K,0.43%
2015-9-15,30.62,7.858,30.55,30.3,0.74K,0.89%
2015-9-16,34.85,9.372,35.9,34.79,2.34K,13.81%
2015-9-17,34.21,8.942,34.98,34.2,2.57K,-1.84%
2015-9-18,35.48,8.668,35.6,33.63,3.86K,3.71%
2015-9-21,36.12,8.942,36.2,35.28,2.40K,1.80%
2015-9-22,35.73,8.898,36.2,35.4,1.27K,-1.08%
2015-9-23,35.98,8.476,36.28,35.29,2.76K,0.70%
2015-9-24,36.2,9.158,37,35.98,2.33K,0.61%
2015-9-25,35.22,8.809,35.58,34.81,2.73K,-2.71%
2015-9-28,35.78,8.539,35.9,35,0.88K,1.59%
2015-9-29,36.02,8.828,36.45,35.8,2.51K,0.67%
2015-9-30,35.58,9.097,36,35.22,3.05K,-1.22%
2015-10-1,35.57,8.865,35.89,35.25,1.08K,-0.03%
2015-10-2,34.96,9.039,35.79,34.95,0.99K,-1.71%
2015-10-5,34.61,8.912,35.1,34.37,2.81K,-1.00%
2015-10-6,34.07,9.023,34.85,34.03,1.73K,-1.56%
2015-10-7,34.01,8.748,34.09,33.7,1.95K,-0.18%
2015-10-8,33.99,9.035,34.29,33.85,1.18K,-0.06%
2015-10-9,33.6,8.999,33.95,33.56,1.68K,-1.15%
2015-10-13,33.66,8.604,33.83,33.29,0.61K,0.18%
2015-10-14,34.15,8.87,34.4,33.71,2.14K,1.46%
2015-10-15,33.79,8.967,34.18,33.55,2.16K,-1.05%
2015-10-16,33.68,8.637,33.9,33.6,0.63K,-0.33%
2015-10-19,33.92,8.742,34.08,33.65,1.40K,0.71%
2015-10-20,33.77,8.681,33.94,33.68,0.45K,-0.44%
2015-10-21,34.22,8.588,34.29,33.85,1.73K,1.33%
2015-10-22,34.58,8.852,34.9,34.5,1.82K,1.05%
2015-10-23,34.23,8.866,34.75,34.16,0.76K,-1.01%
2015-10-26,34.58,8.72,34.7,34,1.15K,1.02%
2015-10-27,34.43,8.875,34.59,34.35,0.01K,-0.43%
2015-10-28,34.34,8.799,34.5,34.26,0.10K,-0.26%
2015-10-29,34.5,9,34.9,34.35,0.00K,0.47%
2015-10-30,34.58,8.933,34.79,34.45,0.02K,0.23%
2015-11-3,34.37,9.188,34.7,34.25,0.20K,-0.61%
2015-11-4,34.25,9.023,34.3,34.06,0.91K,-0.35%
2015-11-5,34.17,9.071,34.3,34.1,0.30K,-0.23%
2015-11-6,34.2,9.016,34.25,33.86,0.95K,0.09%
2015-11-9,34.12,8.989,34.35,34.07,0.59K,-0.23%
2015-11-10,34.02,9.118,34.3,34,0.47K,-0.29%
2015-11-11,33.79,9.02,34.25,33.75,0.85K,-0.68%
2015-11-12,33.79,8.94,33.99,33.71,0.07K,0.00%
2015-11-13,33.93,8.769,33.95,33.7,0.06K,0.41%
2015-11-16,33.83,8.876,33.95,33.9,0.02K,-0.29%
2015-11-17,35.29,9.369,35.74,35.26,1.10K,4.32%
2015-11-18,34.81,9.369,35.35,34.75,0.96K,-1.36%
2015-11-19,34.49,9.362,34.88,34.32,1.87K,-0.92%
2015-11-23,35.01,9.239,35.1,34.45,0.87K,1.51%
2015-11-24,34.92,9.484,35.3,34.85,0.92K,-0.26%
2015-11-25,35.13,9.284,35.3,34.75,0.77K,0.60%
2015-11-26,34.89,9.378,35.15,34.75,0.52K,-0.68%
2015-11-27,34.61,9.046,34.8,34.52,1.23K,-0.80%
2015-11-30,35.64,8.969,35.72,34.67,2.30K,2.98%
2015-12-1,35.84,9.255,35.94,35.64,1.26K,0.56%
2015-12-2,36.19,9.361,36.3,35.9,1.06K,0.98%
2015-12-3,35.94,9.602,36.59,35.8,2.75K,-0.69%
2015-12-4,36.3,9.565,36.35,35.87,0.96K,1.00%
2015-12-7,35.52,9.639,36.39,35.4,1.11K,-2.15%
2015-12-8,35.71,9.362,35.84,35.02,2.04K,0.53%
2015-12-9,35.82,9.525,36.2,35.65,1.01K,0.31%
2015-12-10,36.02,9.39,36.1,35.8,0.43K,0.56%
2015-12-11,36.42,9.321,36.65,36.1,0.80K,1.11%
2015-12-14,36.91,9.402,37.09,36.25,0.98K,1.35%
2015-12-15,36.88,9.54,37.05,36.8,0.61K,-0.08%
2015-12-16,36.87,9.488,37.2,36.65,0.83K,-0.03%
2015-12-17,36.55,9.486,36.9,36.45,0.77K,-0.87%
2015-12-18,36.83,9.213,37,36.55,0.47K,0.77%
2015-12-21,36.84,9.244,37.1,36.78,0.22K,0.03%
2015-12-22,36.96,9.238,37.36,36.86,0.28K,0.33%
2015-12-23,36.72,9.361,36.94,36.65,0.30K,-0.65%
2015-12-28,36.58,9.576,36.95,36.39,0.30K,-0.38%
2015-12-29,36.6,9.455,36.6,36.41,0.22K,0.05%
2015-12-30,37.25,9.252,37.29,36.65,0.63K,1.78%
2016-1-4,37.78,9.193,37.85,37.13,0.30K,1.42%
2016-1-5,38.62,9.442,38.7,37.7,0.63K,2.22%
2016-1-6,38.92,9.569,39,38.4,0.59K,0.78%
2016-1-7,40.16,9.62,40.19,38.85,1.44K,3.19%
2016-1-8,39.95,9.978,40.29,39.6,0.95K,-0.52%
2016-1-11,40.42,9.87,40.55,40,0.73K,1.18%
2016-1-12,41.79,10.04,41.99,40.45,1.99K,3.39%
2016-1-13,42.52,10.404,42.6,41.78,0.43K,1.75%
2016-1-14,42.84,10.651,42.84,42.55,0.52K,0.75%
2016-1-15,43.13,10.556,43.4,42.73,0.11K,0.68%
2016-1-18,41.17,10.233,41.5,40.6,1.05K,-4.54%
2016-1-19,41.3,10.144,41.6,41.2,0.55K,0.32%
2016-1-20,41.01,10.093,41.54,40.88,1.01K,-0.70%
2016-1-21,40.86,9.859,41.6,40.67,1.07K,-0.37%
2016-1-22,40.2,9.966,41.07,40.11,1.20K,-1.62%
2016-1-26,39.83,9.905,40.2,39.63,1.54K,-0.92%
2016-1-27,40.11,9.689,40.15,39.53,1.31K,0.70%
2016-1-28,40.13,9.89,40.37,39.98,0.38K,0.05%
2016-1-29,39.8,10,40.08,39.75,0.84K,-0.82%
2016-2-1,40.3,10.056,40.46,39.61,1.10K,1.26%
2016-2-2,41.27,10.157,41.49,40.4,1.99K,2.41%
2016-2-3,41.24,10.584,41.37,40.85,0.75K,-0.07%
2016-2-4,41.21,10.602,41.5,41.03,0.62K,-0.07%
2016-2-5,41.07,10.556,41.39,41,0.28K,-0.34%
2016-2-10,40.38,10.437,41,40.3,0.90K,-1.68%
2016-2-11,41.11,10.051,41.3,40.11,1.31K,1.81%
2016-2-12,42.03,10.257,42.07,41,2.30K,2.24%
2016-2-15,42.17,10.532,42.59,42.1,0.60K,0.33%
2016-2-16,42.27,10.363,42.55,42.19,0.50K,0.24%
2016-2-17,41.99,10.589,42.2,41.6,1.33K,-0.66%
2016-2-18,42.05,10.483,42.5,41.66,0.71K,0.14%
2016-2-19,42.45,10.491,42.55,42.04,1.39K,0.95%
2016-2-22,42.16,10.768,42.79,42.1,0.86K,-0.68%
2016-2-23,42.67,10.672,42.79,42,1.03K,1.21%
2016-2-24,43.36,10.785,43.49,42.69,1.37K,1.62%
2016-2-25,43.78,10.984,43.93,43.32,1.09K,0.97%
2016-2-26,43.73,10.913,43.9,43.5,0.63K,-0.11%
2016-2-29,44.02,10.893,44.08,43.55,0.74K,0.66%
2016-3-1,44.1,11.241,44.24,43.6,0.60K,0.18%
2016-3-2,44.7,11.375,44.75,43.98,1.00K,1.36%
2016-3-3,45.36,11.726,45.4,44.55,0.50K,1.48%
2016-3-4,45.09,12.107,45.69,44.85,0.30K,-0.60%
2016-3-7,45.29,11.869,45.29,44.8,0.21K,0.44%
2016-3-8,45.99,12.049,46.15,45.25,0.48K,1.55%
2016-3-9,46.45,12.497,46.5,45.95,0.63K,1.00%
2016-3-10,47.1,12.815,47.15,46.41,0.51K,1.40%
2016-3-11,48.55,13.244,48.89,47.21,0.50K,3.08%
2016-3-14,47.97,13.228,48.4,47.65,0.15K,-1.19%
2016-3-15,47.95,12.72,48.14,47.75,0.11K,-0.04%
2016-3-16,45.45,11.969,45.77,44.8,1.36K,-5.21%
2016-3-17,44.2,12.504,45.37,44.12,2.24K,-2.75%
2016-3-18,43.38,12.197,44.3,43.26,2.15K,-1.86%
2016-3-21,44.21,11.928,44.4,43.01,2.00K,1.91%
2016-3-22,45.46,12.391,45.49,44.25,3.99K,2.83%
2016-3-23,45.89,12.365,46.67,45.55,3.56K,0.95%
2016-3-24,45.89,12.461,46.2,45.42,0.99K,0.00%
2016-3-28,45.92,12.685,46,45.2,1.28K,0.07%
2016-3-29,45.91,12.615,46.59,45.8,1.92K,-0.02%
2016-3-30,46.04,12.701,46.13,45.52,1.32K,0.28%
2016-3-31,44.89,12.806,46.09,44.65,2.75K,-2.50%
2016-4-1,45.13,12.643,45.59,44.56,1.31K,0.53%
2016-4-4,46.51,12.459,46.6,45.05,2.27K,3.06%
2016-4-5,46.3,12.614,46.8,45.65,1.22K,-0.45%
2016-4-6,45.97,12.665,46.4,45.81,1.24K,-0.71%
2016-4-7,46.29,12.4,46.55,45.72,1.37K,0.70%
2016-4-8,46.6,12.924,46.84,46.26,1.00K,0.67%
2016-4-11,47.08,13.413,47.39,46.51,1.82K,1.03%
2016-4-12,46.35,13.513,47.15,46.25,1.18K,-1.55%
2016-4-13,46.91,13.252,47.15,46.07,1.14K,1.21%
2016-4-14,47.46,13.498,47.79,46.95,1.10K,1.17%
2016-4-15,47.4,13.448,47.72,46.95,0.67K,-0.13%
2016-4-18,47.52,13.094,47.77,47.1,0.44K,0.25%
2016-4-19,48.6,13.455,48.65,47.5,1.08K,2.27%
2016-4-20,49.27,13.768,49.44,48.5,1.13K,1.38%
2016-4-22,48.74,13.813,49.46,48.65,0.71K,-1.08%
2016-4-25,48.88,13.699,49.25,48.49,0.59K,0.29%
2016-4-26,48.51,13.819,48.87,48,0.35K,-0.76%
2016-4-27,48.9,13.715,49.1,48.35,0.52K,0.80%
2016-4-28,49.61,14.016,49.69,48.52,0.62K,1.45%
2016-4-29,49.8,14.452,50.14,49.5,0.44K,0.38%
2016-5-2,49.83,14.229,49.98,49.33,0.52K,0.06%
2016-5-3,50.7,13.933,50.78,49.6,0.49K,1.75%
2016-5-4,50.93,14.314,51.09,50.55,0.59K,0.45%
2016-5-5,51.11,14.379,51.27,50.5,0.40K,0.35%
2016-5-6,51.05,14.605,51.2,50.55,0.44K,-0.12%
2016-5-9,51.01,14.572,51.35,51,0.14K,-0.08%
2016-5-10,50.94,14.684,51.1,50.5,0.30K,-0.14%
2016-5-11,50.54,14.771,51,50.53,0.23K,-0.79%
2016-5-12,50.98,14.544,51.04,50.65,0.35K,0.87%
2016-5-13,51.44,14.431,51.46,51,0.36K,0.90%
2016-5-16,51.43,14.703,51.8,36.5,0.55K,-0.02%
2016-5-17,47.7,13.722,47.9,47.26,0.26K,-7.25%
2016-5-18,48.1,13.39,48.1,47.72,0.40K,0.84%
2016-5-19,48.85,13.465,49.14,47.99,0.78K,1.56%
2016-5-20,47.91,13.831,48.75,47.7,0.39K,-1.92%
2016-5-23,45.75,13.399,47.88,45.56,0.50K,-4.51%
2016-5-24,44.89,12.672,45.9,44.05,0.63K,-1.88%
2016-5-25,45.51,12.557,45.8,44.99,0.36K,1.38%
2016-5-27,46.15,12.585,46.3,45.45,0.21K,1.41%
2016-5-30,45.1,12.901,46.1,45.1,0.41K,-2.28%
2016-5-31,45.85,12.475,46.01,45.05,0.81K,1.66%
2016-6-1,46.2,12.709,46.28,45.5,0.80K,0.76%
2016-6-2,45.86,12.858,46.35,45.51,0.34K,-0.74%
2016-6-3,45.35,12.94,46.05,45.2,0.50K,-1.11%
2016-6-6,45.66,12.939,46,45.15,0.44K,0.68%
2016-6-7,45.5,13.229,45.74,45.3,0.38K,-0.35%
2016-6-8,45.7,13.544,46.09,45.47,0.40K,0.44%
2016-6-9,46.21,13.467,46.5,45.79,0.40K,1.12%
2016-6-10,46.92,13.531,47.66,46.27,0.74K,1.54%
2016-6-13,47.6,13.423,48,46.6,1.62K,1.45%
2016-6-14,47.57,13.671,47.75,46.9,0.55K,-0.06%
2016-6-15,46.58,13.687,47.55,46.55,0.95K,-2.08%
2016-6-16,45.61,13.439,46.58,45.5,0.82K,-2.08%
2016-6-17,45.95,13.262,46.3,45.3,0.93K,0.75%
2016-6-20,44.98,13.551,46.15,44.75,0.60K,-2.11%
2016-6-21,42.74,13.143,44.86,42.74,1.14K,-4.98%
2016-6-22,42.44,12.579,42.5,41.2,0.81K,-0.70%
2016-6-23,41.89,12.701,42.55,41.55,0.91K,-1.30%
2016-6-24,40.78,12.328,41.85,40.31,1.34K,-2.65%
2016-6-27,41.1,12.025,41.35,40.28,0.48K,0.78%
2016-6-28,41.41,12.453,41.75,41,0.33K,0.75%
2016-6-29,40.4,12.844,41.4,40.12,0.65K,-2.44%
2016-6-30,39,12.499,40.25,38.76,1.00K,-3.47%
2016-7-1,39.43,12.013,39.49,38.9,0.39K,1.10%
2016-7-4,40.04,12.071,40.5,39.4,0.22K,1.55%
2016-7-5,40.47,12.38,40.9,39.8,0.72K,1.07%
2016-7-6,40.57,12.133,40.85,40.32,0.27K,0.25%
2016-7-7,41.48,12.047,41.7,40.45,1.43K,2.24%
2016-7-8,42.85,12.577,42.9,41.5,1.10K,3.30%
2016-7-11,42.5,12.996,43,42.35,0.11K,-0.82%
2016-7-12,42.3,12.891,42.5,41.81,0.71K,-0.47%
2016-7-13,42.85,12.956,42.89,42.31,0.77K,1.30%
2016-7-14,43.04,13.184,43.17,42.81,1.12K,0.44%
2016-7-15,43.18,13.131,43.15,43.01,0.82K,0.33%
2016-7-18,47.03,14.061,47.15,45.75,4.46K,8.92%
