Date,Close,Volume,Open,High,Low
2017-10-5,434.25,16266,436.75,438,432
2017-10-6,436.75,10564,434.25,437.5,431.75
2017-10-9,430.75,20060,436.5,439,430
2017-10-10,431.25,13303,431,435.5,429
2017-10-11,428.25,19195,431.25,431.75,425.5
2017-10-12,426.25,20445,428,433.25,422.5
2017-10-13,436.25,18233,426.5,437,426
2017-10-16,433.75,14578,436,440.75,432.5
2017-10-17,433.25,9808,434,437,431.5
2017-10-18,428,12057,433,433.5,427
2017-10-19,429.25,21672,428.75,434.25,427.25
2017-10-20,422.75,17655,429.25,433.25,421.75
2017-10-23,433.5,21964,422.5,434.75,421.25
2017-10-24,434,14073,434,435.25,430.25
2017-10-25,433.5,17143,434,438.75,430.75
2017-10-26,428.25,13694,433.5,435.75,427.5
2017-10-27,425.25,17358,427.75,428,422.75
2017-10-30,421.75,14198,425.5,425.75,421
2017-10-31,416.5,25514,422,423.75,413.5
2017-11-1,415.75,40706,416.5,419.25,414.25
2017-11-2,425.75,24315,415.25,426.75,415.25
2017-11-3,426.75,23040,426.75,429,423
2017-11-6,430,32946,427.75,431,427
2017-11-7,426.5,31302,428.5,429.75,423.25
2017-11-8,427.5,35368,426.75,428,419
2017-11-9,429,61406,426.25,432.75,423.25
2017-11-10,450,42646,429,435,427.25
2017-11-13,444.25,36552,449.75,450,439.75
2017-11-14,445.25,34395,444.75,447.75,442.25
2017-11-15,435.25,33496,444.75,445.75,433.75
2017-11-16,434.5,24791,435.25,437.75,434
2017-11-17,439.5,21077,434,440,434
2017-11-20,433.75,23033,439,439.75,431.75
2017-11-21,437.75,35796,434,441.5,432
2017-11-22,438.5,34808,437,442.5,435.25
2017-11-24,432,21359,437.75,438.75,428.5
2017-11-27,425.25,30921,432,432,424.75
2017-11-28,427.75,46566,426.25,428.5,422
2017-11-29,431.5,29876,427.75,432.25,427.5
2017-11-30,431.5,30305,431.5,437.5,428.75
2017-12-1,437.5,22535,431.25,438,431
2017-12-4,434,22486,437,441,432.75
2017-12-5,431.5,15639,433.5,435.5,430
2017-12-6,423.5,23745,431,432.5,422.5
2017-12-7,420.75,21917,424,425,418.5
2017-12-8,418,15386,420.25,423.75,417
2017-12-11,412.75,32096,417.5,418.25,410.5
2017-12-12,411.25,23386,413,419.5,410.75
2017-12-13,416.25,18132,411.5,417,411.25
2017-12-14,418.25,20122,416.25,420.75,416
2017-12-15,417.5,15783,418.25,421,415.25
2017-12-18,419.25,13218,420.25,422.5,418.5
2017-12-19,420,14738,419.25,423.75,418.5
2017-12-20,422.5,18705,420,424,416
2017-12-21,424.25,16857,422,425.5,420.5
2017-12-22,422.25,15280,424.5,426,421.25
2017-12-26,420,12121,422.5,424.75,417.25
2017-12-27,425.5,16031,419.5,426.5,418.25
2017-12-28,426.75,11174,425,427,423.5
2017-12-29,427.25,14754,426,428,423.75
2018-1-2,434.75,28587,429.25,436.75,429
2018-1-3,441,39928,435.5,442,435.5
2018-1-4,439.75,24946,441.5,441.75,436
2018-1-5,437.5,22967,439.25,439.75,433.75
2018-1-8,433.25,28971,437.5,437.5,431.25
2018-1-9,439,28650,433.25,439.75,431.75
2018-1-10,440.5,28225,439,441,437.25
2018-1-11,440.25,23782,440.25,441.25,435.5
2018-1-12,426.25,59512,440.25,443,424
2018-1-16,422,28050,426.25,427.5,420.5
2018-1-17,427,20862,422.25,429.5,421
2018-1-18,429.5,15912,426.75,430.75,426.5
2018-1-19,427.5,17179,428.75,431.75,425.75
2018-1-22,428.5,18636,428.25,431,426.25
2018-1-23,423.25,24896,427.25,428.5,422
2018-1-24,433,40495,423.75,434,421.75
2018-1-25,435,32299,433,439.25,430
2018-1-26,443,30199,435,444.5,434.25
2018-1-29,453,42321,445,453.75,445
2018-1-30,469.75,80056,458,470.25,457.75
2018-1-31,467.25,65844,469,471.25,463.5
2018-2-1,467,58947,465.75,469,457.5
2018-2-2,463.25,42751,467.25,468.25,462
2018-2-5,461.75,57288,459.75,466.75,454.5
2018-2-6,469,30656,462.5,470.25,459.5
2018-2-7,481,54889,470,482.75,469.5
2018-2-8,474.5,44101,481,484.5,468.25
2018-2-9,465.5,55474,471.5,474.5,465
2018-2-12,477.5,49126,467.25,479.25,466.5
2018-2-13,489.25,36186,492.75,497.75,488
2018-2-14,484.5,17331,488.5,489.75,483
2018-2-15,493,37175,485,494.75,483
2018-2-16,493.5,21331,493.25,497.25,488
2018-2-20,487.25,41258,495,500.25,485.5
2018-2-21,481.75,33037,487,488.25,478.5
2018-2-22,486.25,23211,483.25,486.75,475.75
2018-2-23,484.75,24791,487.25,492,484
2018-2-26,493.5,32378,488,497.75,487.75
2018-2-27,489,18074,482,490.25,481
2018-2-28,522.25,49102,504.75,528.75,503.75
2018-3-1,543.5,47138,519.75,545,518.5
2018-3-2,533.75,32436,543,548.5,525.5
2018-3-5,545.5,29317,541.75,546.5,529.75
2018-3-6,541.5,30505,543.75,543.75,530
2018-3-7,534.25,33558,539.25,546.25,532.75
2018-3-8,533.25,28660,533.25,538.5,526
2018-3-9,520.5,25735,533,533.25,518
2018-3-12,522.25,17150,521,525,513
2018-3-13,520.25,22322,523,533.25,518
2018-3-14,524.75,21811,519.5,526.75,517.25
