date,Close,Volume,Open,High,Low
2023-05-23,841.5,24600.0,825.5,849.5,812.75
2023-05-22,825.75,24970.0,827.0,830.5,807.25
2023-05-19,824.25,30106.0,855.75,864.75,821.25
2023-05-18,857.0,29750.0,883.5,884.0,845.75
2023-05-17,885.5,39750.0,897.0,918.75,880.5
2023-05-16,895.25,33027.0,897.0,902.0,882.75
2023-05-15,898.25,36492.0,877.75,912.25,872.75
2023-05-12,877.0,45947.0,840.75,899.5,842.75
2023-05-11,841.5,24053.0,854.0,854.5,838.75
2023-05-10,855.25,35257.0,855.0,863.75,837.75
2023-05-09,856.25,33740.0,845.0,858.0,832.25
2023-05-08,844.25,32522.0,834.25,859.25,832.75
2023-05-05,833.0,38523.0,798.25,839.0,796.75
2023-05-04,798.25,27475.0,787.0,802.5,768.75
2023-05-03,785.0,37761.0,742.5,789.75,737.5
2023-05-02,740.25,31123.0,760.5,768.0,736.25
2023-05-01,757.25,20943.0,775.5,776.25,752.0
2023-04-28,776.25,26876.0,767.25,781.75,761.75
2023-04-27,765.25,30127.0,786.0,787.25,762.25
2023-04-26,783.25,27515.0,803.0,806.25,782.25
2023-04-25,803.0,30187.0,817.5,819.5,794.0
2023-04-24,817.5,26345.0,827.25,835.25,816.0
2023-04-21,825.5,25676.0,827.0,832.0,812.0
2023-04-20,826.75,29796.0,850.75,852.25,822.5
2023-04-19,849.75,22559.0,868.25,868.75,849.25
2023-04-18,868.25,23928.0,874.25,886.0,862.75
2023-04-17,876.5,24936.0,868.0,877.25,848.75
2023-04-14,863.25,29110.0,832.0,865.5,826.25
2023-04-13,831.25,28476.0,845.75,846.0,825.25
2023-04-12,846.25,21222.0,848.5,862.75,843.75
2023-04-11,868.25,20744.0,878.75,886.0,864.25
2023-04-10,876.0,18848.0,876.75,882.5,862.75
2023-04-06,864.5,21404.0,862.0,877.5,860.0
2023-04-05,861.5,20805.0,870.5,874.5,853.25
2023-04-04,872.5,17156.0,876.25,888.25,868.25
2023-04-03,875.25,22427.0,887.0,902.0,874.5
2023-03-31,877.75,20791.0,870.0,887.75,864.0
2023-03-30,871.5,15772.0,870.5,881.25,865.25
2023-03-29,870.5,27902.0,869.5,896.5,867.0
2023-03-28,872.5,18974.0,860.0,874.0,855.75
2023-03-27,860.25,22327.0,848.75,870.0,840.25
2023-03-24,848.0,27714.0,819.75,861.25,814.0
2023-03-23,819.75,14897.0,813.0,831.5,810.25
2023-03-22,811.25,23174.0,818.5,822.75,791.25
2023-03-21,820.25,19264.0,829.25,843.0,815.0
2023-03-20,829.75,18497.0,830.25,833.75,820.0
2023-03-17,835.75,20701.0,819.0,837.75,817.25
2023-03-16,819.75,13114.0,819.0,821.5,809.25
2023-03-15,819.75,19017.0,817.0,824.75,812.5
2023-03-14,817.75,18180.0,800.0,820.5,795.5
2023-03-13,800.5,18833.0,802.25,810.5,785.0
2023-03-10,798.25,16738.0,779.5,803.75,772.5
2023-03-09,777.25,23332.0,800.25,804.25,776.5
2023-03-08,800.25,21402.0,800.75,804.0,789.75
2023-03-07,799.25,15849.0,800.0,805.5,794.0
2023-03-06,797.75,20347.0,820.0,820.0,796.5
2023-03-03,816.25,16688.0,827.0,832.25,814.5
2023-03-02,826.0,18637.0,820.75,832.75,813.75
2023-03-01,816.25,21789.0,815.5,822.0,808.5
2023-02-28,812.75,23163.0,817.25,823.0,807.75
2023-02-27,817.0,27591.0,835.5,837.25,812.5
2023-02-24,835.25,36018.0,857.5,859.0,825.75
2023-02-23,856.75,26866.0,869.5,872.25,853.75
2023-02-22,869.5,39522.0,893.5,896.75,868.0
2023-02-21,893.5,22943.0,898.0,904.0,891.5
2023-02-17,895.75,17396.0,888.0,897.0,885.0
2023-02-16,887.25,19537.0,883.0,890.0,880.75
2023-02-15,883.0,14902.0,895.0,898.25,878.0
2023-02-14,895.25,20939.0,896.25,909.75,893.5
2023-02-13,912.25,22219.0,910.25,916.25,896.25
2023-02-10,909.0,28715.0,878.0,913.25,877.0
2023-02-09,879.0,26837.0,895.25,898.0,877.0
2023-02-08,896.0,26016.0,885.0,898.5,883.25
2023-02-07,885.75,28806.0,875.0,888.0,870.5
2023-02-06,876.0,21897.0,872.5,886.5,869.0
2023-02-03,873.0,22595.0,878.25,890.0,868.0
2023-02-02,880.75,18823.0,882.75,892.75,870.5
2023-02-01,884.25,18023.0,878.0,885.0,871.25
2023-01-31,878.75,17217.0,873.0,882.5,859.25
2023-01-30,873.75,14525.0,871.0,883.5,869.0
2023-01-27,869.25,15883.0,863.0,873.0,853.5
2023-01-26,864.75,22073.0,841.75,870.75,841.25
2023-01-25,843.25,16899.0,835.0,852.5,833.75
2023-01-24,833.75,16896.0,821.0,842.0,818.5
2023-01-23,819.0,25399.0,842.0,844.5,811.0
2023-01-20,848.0,15874.0,832.5,849.0,823.5
2023-01-19,832.0,15695.0,840.75,849.75,831.5
2023-01-18,841.5,19451.0,853.5,866.25,839.75
2023-01-17,855.75,21284.0,843.75,858.5,828.0
2023-01-13,843.75,16809.0,832.25,847.0,832.25
2023-01-12,835.0,23713.0,823.5,839.0,810.5
2023-01-11,822.25,15969.0,810.75,823.0,805.25
2023-01-10,811.75,24839.0,828.0,828.5,803.25
2023-01-09,828.5,15246.0,835.25,842.75,827.0
2023-01-06,832.0,12201.0,841.0,846.0,830.5
2023-01-05,839.75,13780.0,841.75,849.25,832.5
2023-01-04,840.75,17899.0,872.0,872.25,836.5
2023-01-03,869.25,12291.0,880.25,888.0,862.0
2022-12-30,888.0,11834.0,866.75,894.0,864.75
2022-12-29,866.5,8419.0,881.75,884.0,861.0
2022-12-28,882.25,9071.0,880.0,891.75,875.5
2022-12-27,879.25,8680.0,878.75,894.75,868.75
2022-12-23,874.75,7465.0,865.25,877.5,863.25
2022-12-22,866.0,10251.0,862.0,873.0,861.0
2022-12-21,864.0,11649.0,846.75,866.75,844.25
2022-12-20,847.0,9629.0,845.5,859.5,842.75
2022-12-19,843.5,13253.0,845.0,849.0,830.75
2022-12-16,844.0,11018.0,858.5,864.25,843.0
2022-12-15,860.5,12965.0,850.0,866.75,844.0
2022-12-14,850.25,13190.0,862.25,866.0,840.5
2022-12-13,865.25,13070.0,862.25,879.25,862.25
2022-12-12,862.25,18609.0,838.75,863.5,837.5
2022-12-09,833.0,10678.0,847.0,850.75,828.75
2022-12-08,844.75,12117.0,849.5,852.0,831.25
2022-12-07,848.75,15959.0,832.0,853.5,828.75
2022-12-06,830.0,16755.0,843.25,845.25,821.75
2022-12-05,841.75,20578.0,875.25,877.75,840.75
2022-12-02,870.75,19127.0,888.0,889.5,860.25
2022-12-01,890.25,12462.0,898.25,900.0,881.75
2022-11-30,899.75,12582.0,889.0,905.0,888.25
2022-11-29,887.0,17445.0,895.0,902.5,884.25
2022-11-28,895.0,19053.0,911.25,913.25,888.0
2022-11-25,912.0,9333.0,919.0,929.0,909.5
2022-11-23,919.75,17709.0,913.5,923.25,900.5
2022-11-22,912.0,13485.0,920.5,926.0,910.5
2022-11-21,922.75,15483.0,923.75,931.25,911.5
2022-11-18,923.75,16254.0,929.0,933.5,918.0
2022-11-17,929.0,16534.0,944.0,945.75,922.5
2022-11-16,946.0,15434.0,955.0,957.0,933.5
2022-11-15,954.5,27740.0,950.0,966.25,938.0
2022-11-14,949.75,16394.0,945.25,959.5,937.25
2022-11-11,939.0,16217.0,921.5,941.25,919.0
2022-11-10,925.25,21212.0,932.75,937.75,917.0
2022-11-09,930.0,20063.0,947.0,951.25,928.75
2022-11-08,945.75,16975.0,958.5,971.0,942.75
2022-11-07,957.25,19202.0,953.5,971.75,940.25
2022-11-04,953.25,13301.0,943.75,958.5,939.0
2022-11-03,941.25,15053.0,941.75,949.5,925.25
2022-11-02,940.25,21464.0,985.25,990.25,936.0
2022-11-01,990.0,23307.0,979.0,991.0,960.75
