date,Close,Volume,Open,High,Low
2024-01-17,353.5,375.0,353.25,360.75,350.0
2024-01-16,352.5,762.0,371.25,372.75,352.0
2024-01-12,368.75,254.0,381.75,385.75,368.0
2024-01-11,383.5,491.0,382.25,393.0,376.0
2024-01-10,385.5,574.0,379.5,389.0,375.5
2024-01-09,379.5,655.0,362.5,382.0,362.5
2024-01-08,361.0,292.0,357.0,362.75,352.75
2024-01-05,353.0,411.0,364.5,367.5,351.25
2024-01-04,365.0,328.0,368.0,380.0,361.75
2024-01-03,367.75,331.0,375.0,376.25,363.5
2024-01-02,375.75,234.0,386.0,386.0,370.75
2023-12-29,385.75,250.0,386.0,389.0,378.25
2023-12-28,387.25,437.0,375.75,390.0,375.0
2023-12-27,373.25,142.0,369.0,375.5,368.0
2023-12-26,368.25,148.0,362.25,369.25,360.25
2023-12-22,359.5,151.0,364.0,368.0,358.25
2023-12-21,363.5,257.0,375.0,379.25,361.5
2023-12-20,378.75,204.0,385.75,385.75,373.25
2023-12-19,385.25,283.0,383.75,388.0,381.0
2023-12-18,383.5,368.0,375.5,384.0,373.75
2023-12-15,375.5,368.0,372.75,377.0,362.5
2023-12-14,370.75,481.0,355.75,376.5,349.25
2023-12-13,354.25,368.0,344.25,356.25,338.0
2023-12-12,343.75,409.0,347.0,353.25,342.5
2023-12-11,345.75,768.0,358.5,369.75,337.5
2023-12-08,355.5,475.0,360.0,370.25,355.5
2023-12-07,361.5,482.0,366.75,373.5,359.0
2023-12-06,372.0,380.0,392.0,398.0,371.0
2023-12-05,391.75,380.0,392.0,397.5,382.0
2023-12-04,395.0,632.0,387.25,395.0,386.0
2023-12-01,384.75,405.0,374.5,387.5,374.5
2023-11-30,370.0,370.0,362.0,376.0,358.25
2023-11-29,362.0,485.0,372.0,372.25,355.0
2023-11-28,368.75,720.0,378.75,387.0,365.0
2023-11-27,380.25,630.0,390.0,394.0,377.75
2023-11-24,389.75,436.0,387.5,392.0,381.75
2023-11-22,386.0,724.0,376.25,390.0,372.5
2023-11-21,375.25,505.0,366.5,375.75,360.75
2023-11-20,363.25,314.0,363.75,365.0,355.0
2023-11-17,361.0,437.0,370.0,363.0,359.75
2023-11-16,369.0,348.0,367.5,371.75,360.5
2023-11-15,351.75,233.0,358.75,358.75,347.75
2023-11-14,356.75,205.0,358.25,363.75,353.5
2023-11-13,356.25,410.0,348.5,359.0,348.5
2023-11-10,346.75,354.0,334.0,354.5,325.0
2023-11-09,333.0,305.0,342.0,345.25,331.5
2023-11-08,341.75,522.0,351.5,362.75,333.0
2023-11-07,352.0,657.0,366.0,366.75,350.75
2023-11-06,368.25,427.0,372.0,373.25,364.25
2023-11-03,372.0,287.0,377.0,382.0,370.25
2023-11-02,376.5,230.0,383.5,383.5,373.75
2023-11-01,379.5,898.0,388.0,389.75,373.0
2023-10-31,389.25,552.0,403.0,403.25,382.25
2023-10-30,403.75,416.0,399.0,406.75,399.0
2023-10-27,402.25,446.0,395.75,402.5,393.25
2023-10-26,397.25,417.0,394.5,398.0,387.25
2023-10-25,393.25,364.0,389.0,394.5,383.75
2023-10-24,389.75,304.0,383.25,392.5,379.5
2023-10-23,385.5,390.0,385.25,387.75,376.25
2023-10-20,382.5,376.0,376.25,389.0,375.75
2023-10-19,374.75,508.0,373.75,377.75,369.0
2023-10-18,371.0,407.0,382.5,382.5,370.5
2023-10-17,374.25,538.0,384.0,394.75,370.25
2023-10-16,381.75,432.0,383.25,389.25,381.25
2023-10-13,383.25,645.0,384.75,388.25,373.0
2023-10-12,383.5,829.0,395.75,402.75,383.0
2023-10-11,395.75,633.0,409.25,410.75,395.5
2023-10-10,409.25,428.0,420.0,420.5,409.0
2023-10-09,420.5,227.0,425.25,427.75,418.0
2023-10-06,423.75,271.0,432.5,433.25,423.25
2023-10-05,432.75,488.0,429.0,438.5,429.0
2023-10-04,429.0,294.0,434.0,442.5,426.25
2023-10-03,436.5,258.0,432.0,440.0,426.25
2023-10-02,434.5,465.0,428.25,444.25,423.25
2023-09-29,432.5,732.0,446.5,456.5,425.5
2023-09-28,444.5,291.0,440.5,448.5,438.75
2023-09-27,437.25,180.0,434.0,441.75,430.0
2023-09-26,433.0,287.0,436.25,445.5,430.25
2023-09-25,433.5,342.0,428.75,436.0,423.5
2023-09-22,424.75,626.0,419.5,427.75,417.75
2023-09-21,419.0,495.0,436.0,436.25,418.25
2023-09-20,436.0,573.0,437.0,443.0,425.25
2023-09-19,434.75,1070.0,449.0,458.75,431.0
2023-09-18,454.0,688.0,484.75,485.0,454.0
2023-09-15,479.0,224.0,482.5,484.0,475.0
2023-09-14,479.75,467.0,492.0,495.5,472.75
2023-09-13,492.75,245.0,495.75,502.25,490.75
2023-09-12,495.5,583.0,494.5,502.75,492.75
2023-09-11,493.25,409.0,500.75,500.75,490.5
2023-09-08,500.0,471.0,495.0,509.75,494.5
2023-09-07,496.5,285.0,498.0,499.25,491.75
2023-09-06,498.75,280.0,493.25,500.5,488.0
2023-09-05,487.5,264.0,486.0,492.25,481.0
2023-09-01,486.5,424.0,493.5,501.75,482.5
2023-08-31,493.25,658.0,502.0,511.0,490.25
2023-08-30,500.25,649.0,517.5,522.5,500.0
2023-08-29,516.75,673.0,505.25,519.0,501.25
2023-08-28,506.0,669.0,501.5,510.0,501.5
2023-08-25,501.25,597.0,494.0,504.25,485.25
2023-08-24,489.5,948.0,470.5,495.5,465.75
2023-08-23,470.5,754.0,464.5,472.0,456.0
2023-08-22,465.25,371.0,466.0,470.0,462.25
2023-08-21,465.0,342.0,458.25,468.75,458.25
2023-08-18,461.25,439.0,461.25,465.0,455.5
2023-08-17,459.75,487.0,457.0,462.0,445.0
2023-08-16,458.75,331.0,445.0,459.0,444.5
2023-08-15,445.25,170.0,441.75,447.0,436.75
2023-08-14,443.75,200.0,431.25,447.0,429.5
2023-08-11,437.0,322.0,433.5,441.5,430.75
2023-08-10,434.0,327.0,434.75,444.5,431.75
2023-08-09,434.25,222.0,434.75,440.0,425.0
2023-08-08,430.5,362.0,428.25,434.75,419.0
2023-08-07,427.0,282.0,436.5,447.0,423.0
2023-08-04,439.0,202.0,440.0,453.75,431.25
2023-08-03,444.0,304.0,452.5,456.75,438.5
2023-08-02,453.25,296.0,455.0,459.5,453.0
2023-08-01,454.5,360.0,454.75,460.0,445.25
2023-07-31,456.25,370.0,441.25,457.5,430.0
2023-07-28,445.25,306.0,441.25,448.0,431.0
2023-07-27,445.5,394.0,447.0,459.0,442.75
2023-07-26,448.75,270.0,459.0,463.5,445.75
2023-07-25,461.0,552.0,469.0,472.75,455.25
2023-07-24,470.75,596.0,457.5,471.75,457.5
2023-07-21,455.25,314.0,458.5,461.0,438.75
2023-07-20,458.75,453.0,459.0,463.5,451.5
2023-07-19,453.75,585.0,449.75,468.75,440.25
2023-07-18,446.25,443.0,421.5,446.25,415.75
2023-07-17,421.25,232.0,418.75,428.0,416.25
2023-07-14,419.25,412.0,422.25,427.5,413.25
2023-07-13,421.25,402.0,418.0,428.0,410.0
2023-07-12,419.25,443.0,440.0,442.0,414.75
2023-07-11,439.75,596.0,442.0,459.75,438.25
2023-07-10,442.0,526.0,432.75,444.0,430.0
2023-07-07,432.75,720.0,440.0,446.5,431.5
2023-07-06,441.75,922.0,430.75,454.75,430.75
2023-07-05,429.0,402.0,417.75,430.0,411.0
2023-07-03,405.75,144.0,407.5,412.75,405.25
2023-06-30,408.0,377.0,405.25,420.0,403.75
2023-06-29,401.75,506.0,410.0,415.75,401.0
2023-06-28,408.75,520.0,409.75,420.0,403.25
2023-06-27,412.75,295.0,419.25,422.0,408.75
2023-06-26,420.25,402.0,411.75,429.5,405.75
2023-06-23,411.5,437.0,419.5,419.75,400.5
2023-06-22,419.75,382.0,414.5,421.25,410.0
2023-06-21,397.75,446.0,397.5,403.0,389.25
2023-06-20,397.0,398.0,404.75,406.0,392.5
2023-06-16,404.5,607.0,405.5,409.0,401.25
2023-06-15,403.25,425.0,390.25,407.5,386.25
2023-06-14,389.25,572.0,379.0,392.5,372.5
2023-06-13,377.0,558.0,365.75,380.25,365.75
2023-06-12,366.0,374.0,355.0,367.25,351.5
2023-06-09,358.5,520.0,361.75,368.0,353.5
2023-06-08,356.25,617.0,344.0,361.25,338.5
2023-06-07,344.25,506.0,342.75,347.0,336.5
2023-06-06,346.75,314.0,343.0,347.0,340.25
2023-06-05,343.0,253.0,336.75,344.5,335.75
2023-06-02,337.5,382.0,338.75,338.75,330.0
2023-06-01,338.0,380.0,339.5,344.0,337.75
2023-05-31,339.0,465.0,340.25,345.25,334.25
2023-05-30,346.0,397.0,343.5,346.25,339.5
2023-05-26,343.5,414.0,338.25,345.25,338.25
2023-05-25,336.0,474.0,328.25,342.5,327.5
2023-05-24,329.75,276.0,322.0,331.0,322.0
2023-05-23,321.5,565.0,316.0,326.25,312.0
2023-05-22,314.5,617.0,321.75,331.25,313.25
2023-05-19,322.25,335.0,335.0,340.0,320.0
2023-05-18,337.75,313.0,342.5,343.0,331.0
2023-05-17,343.0,479.0,339.0,347.0,333.25
2023-05-16,345.0,596.0,340.25,347.25,338.5
2023-05-15,340.75,368.0,336.25,344.0,333.5
2023-05-12,335.25,226.0,334.0,337.0,330.0
2023-05-11,333.0,381.0,333.5,336.0,322.25
2023-05-10,337.5,275.0,335.25,340.0,330.75
2023-05-09,337.25,431.0,334.75,340.0,331.75
2023-05-08,339.25,757.0,329.0,340.0,327.0
2023-05-05,329.0,478.0,321.75,333.5,321.75
2023-05-04,319.0,422.0,311.5,322.25,310.25
2023-05-03,310.25,313.0,303.25,312.25,301.25
2023-05-02,302.5,169.0,308.75,309.25,302.0
2023-05-01,304.75,301.0,312.25,313.25,302.5
2023-04-28,312.0,642.0,314.75,315.0,300.0
2023-04-27,314.25,691.0,328.5,330.0,311.0
2023-04-26,326.5,561.0,335.0,336.25,325.0
2023-04-25,334.0,724.0,338.0,338.75,328.0
2023-04-24,338.0,399.0,335.25,340.0,335.25
2023-04-21,336.5,438.0,337.0,338.75,334.5
2023-04-20,338.0,570.0,340.5,342.25,337.0
2023-04-19,347.25,313.0,347.0,352.75,344.5
2023-04-18,347.5,258.0,343.25,349.0,339.0
2023-04-17,342.0,166.0,338.0,343.0,337.5
2023-04-14,336.0,211.0,333.75,338.75,333.75
2023-04-13,332.25,280.0,334.75,338.75,331.75
2023-04-12,335.75,181.0,340.0,340.0,334.5
2023-04-11,340.25,325.0,341.5,343.75,339.0
2023-04-10,340.5,249.0,339.25,348.25,337.75
2023-04-06,340.25,371.0,341.0,344.5,334.25
2023-04-05,338.0,460.0,340.25,348.75,338.0
2023-04-04,341.0,761.0,350.0,353.0,336.0
2023-04-03,348.25,603.0,364.5,368.75,348.25
2023-03-31,364.25,544.0,371.0,373.5,361.0
2023-03-30,372.75,411.0,374.5,378.0,370.25
2023-03-29,376.0,565.0,379.25,385.75,374.0
2023-03-28,379.25,556.0,378.0,380.0,372.75
2023-03-27,377.25,488.0,367.25,379.25,366.0
2023-03-24,368.5,305.0,360.0,369.5,359.75
2023-03-23,361.5,564.0,357.5,368.75,356.75
2023-03-22,362.5,374.0,356.5,367.0,355.5
2023-03-21,359.0,426.0,356.5,362.5,356.5
2023-03-20,355.75,434.0,345.75,361.75,345.25
2023-03-17,348.0,82.0,347.25,349.0,346.0
2023-03-16,346.5,173.0,347.25,349.25,343.25
2023-03-15,347.5,200.0,349.0,352.0,343.25
2023-03-14,349.0,169.0,348.75,351.0,345.75
2023-03-13,348.0,246.0,348.0,349.75,342.75
2023-03-10,346.75,195.0,345.5,349.25,341.5
2023-03-09,348.5,388.0,348.75,353.25,346.75
2023-03-08,349.0,669.0,338.0,351.0,337.0
2023-03-07,341.5,887.0,325.5,345.5,319.0
2023-03-06,325.0,500.0,331.0,331.75,322.25
2023-03-03,331.75,348.0,332.5,334.75,328.25
2023-03-02,333.5,347.0,337.25,338.0,331.75
2023-03-01,335.5,566.0,333.5,338.0,328.25
2023-02-28,335.0,415.0,343.25,344.25,333.5
2023-02-27,343.5,357.0,346.5,346.75,342.25
2023-02-24,345.5,378.0,345.0,346.75,341.75
2023-02-23,344.25,387.0,347.5,347.5,343.25
2023-02-22,345.25,415.0,346.5,348.75,344.5
2023-02-21,346.0,594.0,349.75,353.0,343.75
2023-02-17,348.75,377.0,349.75,358.25,348.0
2023-02-16,351.5,690.0,352.75,355.5,342.25
2023-02-15,352.75,346.0,363.5,363.5,352.0
2023-02-14,365.75,333.0,370.0,371.0,364.25
2023-02-13,373.25,143.0,376.5,376.5,370.0
2023-02-10,376.75,324.0,382.5,382.5,368.0
2023-02-09,381.0,329.0,383.0,388.5,378.25
2023-02-08,386.5,166.0,382.75,389.0,381.0
2023-02-07,384.75,177.0,386.0,392.5,382.0
2023-02-06,383.75,199.0,384.0,388.0,380.5
2023-02-03,383.5,235.0,392.25,392.75,378.75
2023-02-02,389.25,267.0,393.25,394.75,385.5
2023-02-01,393.0,535.0,393.25,398.75,385.0
2023-01-31,394.0,610.0,392.25,396.25,391.75
2023-01-30,391.5,411.0,387.75,396.0,387.75
2023-01-27,388.25,379.0,387.25,390.25,384.75
2023-01-26,386.25,338.0,377.0,386.75,367.75
2023-01-25,378.0,475.0,375.25,386.0,373.0
2023-01-24,375.0,293.0,370.25,375.75,368.5
2023-01-23,370.75,234.0,369.75,372.0,360.75
2023-01-20,371.0,154.0,365.5,372.0,365.25
2023-01-19,368.25,190.0,368.0,373.0,362.0
2023-01-18,370.5,434.0,369.0,374.75,365.5
2023-01-17,371.5,340.0,362.0,372.25,361.5
2023-01-13,364.0,316.0,358.75,367.75,358.0
2023-01-12,361.25,281.0,350.0,362.25,350.0
2023-01-11,349.25,186.0,343.25,351.25,340.0
2023-01-10,341.0,271.0,340.5,345.75,334.5
2023-01-09,339.0,322.0,345.0,348.75,336.25
2023-01-06,344.25,308.0,349.0,353.75,340.0
2023-01-05,345.75,367.0,357.5,361.25,345.0
2023-01-04,357.75,379.0,364.0,364.75,354.25
2023-01-03,363.5,363.0,366.0,367.5,360.0
2022-12-30,367.25,171.0,369.5,372.5,365.25
2022-12-29,370.0,311.0,375.0,375.0,362.75
2022-12-28,376.5,351.0,368.25,377.25,368.25
2022-12-27,370.5,563.0,364.5,377.5,364.5
2022-12-23,363.5,379.0,354.25,367.0,351.0
2022-12-22,354.5,322.0,345.75,355.75,343.5
2022-12-21,346.25,251.0,338.25,350.0,338.0
2022-12-20,336.5,196.0,331.75,339.25,330.0
2022-12-19,333.25,284.0,337.25,337.5,329.75
2022-12-16,338.5,271.0,341.0,342.0,334.25
2022-12-15,341.0,237.0,341.25,343.25,338.0
2022-12-14,342.0,325.0,340.75,345.0,337.5
2022-12-13,342.25,266.0,342.5,344.0,336.25
2022-12-12,340.75,293.0,335.25,345.0,334.0
2022-12-09,334.0,315.0,330.5,336.25,330.0
2022-12-08,330.0,395.0,333.25,335.25,327.5
2022-12-07,332.75,373.0,338.25,344.0,331.5
2022-12-06,337.0,448.0,338.25,346.75,330.5
2022-12-05,335.75,634.0,356.0,361.0,333.5
2022-12-02,357.75,579.0,377.75,378.0,357.5
2022-12-01,378.5,354.0,384.75,385.0,377.75
2022-11-30,385.75,231.0,385.0,390.5,380.25
2022-11-29,383.0,497.0,380.0,385.75,379.0
2022-11-28,379.25,754.0,384.75,387.5,378.25
2022-11-25,383.75,212.0,389.0,392.5,383.0
2022-11-23,389.0,435.0,391.5,394.75,387.0
2022-11-22,396.0,490.0,396.75,397.75,391.5
2022-11-21,395.0,392.0,390.25,397.25,386.5
2022-11-18,391.0,287.0,393.5,395.75,390.0
2022-11-17,394.5,175.0,397.0,397.5,390.25
2022-11-16,395.5,312.0,397.0,400.0,387.5
2022-11-15,398.0,331.0,394.0,399.25,389.75
2022-11-14,394.25,121.0,388.0,394.75,386.0
2022-11-11,387.0,130.0,379.0,387.5,377.75
2022-11-10,378.25,83.0,385.25,388.0,376.5
2022-11-09,380.5,86.0,388.0,388.0,376.25
2022-11-08,380.75,200.0,383.25,385.5,375.75
2022-11-07,385.25,382.0,388.5,390.0,380.0
2022-11-04,390.75,197.0,387.0,395.5,385.25
2022-11-03,384.5,322.0,387.0,391.25,380.0
2022-11-02,391.0,391.0,399.5,400.5,376.75
2022-11-01,399.5,558.0,390.75,400.0,386.0
2022-10-31,389.0,784.0,375.75,392.75,375.75
2022-10-28,366.5,316.0,360.0,368.0,352.25
2022-10-27,358.5,215.0,360.5,362.5,350.75
2022-10-26,356.5,286.0,356.5,360.0,347.25
2022-10-25,357.5,588.0,366.75,366.75,338.5
2022-10-24,362.25,552.0,380.5,384.25,355.5
2022-10-21,376.25,275.0,381.25,381.25,371.0
2022-10-20,375.5,344.0,374.0,385.25,373.25
2022-10-19,374.75,531.0,387.5,392.5,373.0
2022-10-18,387.25,348.0,390.0,393.25,382.75
2022-10-17,389.0,217.0,399.75,402.5,386.25
2022-10-14,397.75,345.0,407.5,408.75,392.0
2022-10-13,407.5,483.0,401.0,410.0,399.5
2022-10-12,402.5,382.0,393.75,404.5,393.75
2022-10-11,392.25,192.0,386.0,398.75,385.25
2022-10-10,384.75,298.0,381.5,394.75,381.25
2022-10-07,379.0,342.0,399.75,400.0,377.25
2022-10-06,397.0,213.0,399.0,405.0,391.5
2022-10-05,402.5,130.0,403.5,404.25,396.0
2022-10-04,403.5,218.0,399.0,406.5,398.0
2022-10-03,400.5,388.0,388.0,401.75,387.75
2022-09-30,390.0,358.0,383.75,400.0,382.0
2022-09-29,382.75,182.0,382.5,391.75,380.75
2022-09-28,378.0,383.0,374.75,383.5,370.25
2022-09-27,370.0,357.0,376.5,387.75,369.0
2022-09-26,378.5,429.0,398.75,399.0,376.5
2022-09-23,395.0,430.0,417.5,417.5,392.25
2022-09-22,417.0,226.0,418.0,419.75,411.0
2022-09-21,417.75,279.0,415.0,420.0,410.25
2022-09-20,413.25,298.0,401.25,417.0,401.25
2022-09-19,402.25,205.0,396.25,406.0,396.25
2022-09-16,396.0,174.0,397.5,399.75,390.5
2022-09-15,394.25,270.0,402.5,404.25,384.0
2022-09-14,398.5,201.0,400.75,408.5,395.5
2022-09-13,402.0,368.0,409.5,410.0,392.75
2022-09-12,410.0,482.0,396.0,410.0,391.0
2022-09-09,393.25,252.0,384.5,395.5,381.0
2022-09-08,376.25,216.0,383.0,389.0,375.0
2022-09-07,376.5,290.0,384.25,395.0,373.0
2022-09-06,383.75,328.0,389.25,402.5,377.5
2022-09-02,379.75,354.0,375.0,386.75,364.0
2022-09-01,377.0,365.0,394.25,397.0,372.0
2022-08-31,395.75,220.0,398.0,398.0,388.0
2022-08-30,398.0,325.0,409.5,413.5,393.0
2022-08-29,411.75,259.0,402.5,418.5,400.25
2022-08-26,402.5,226.0,405.25,406.0,396.0
2022-08-25,408.25,186.0,418.5,424.0,404.0
2022-08-24,418.25,381.0,408.75,419.75,405.25
2022-08-23,408.0,421.0,393.5,409.75,391.0
2022-08-22,389.5,205.0,385.5,394.5,384.0
2022-08-19,387.25,190.0,375.0,392.0,370.0
2022-08-18,381.0,348.0,404.0,404.0,375.0
2022-08-17,404.25,85.0,409.0,413.5,401.5
2022-08-16,409.25,128.0,424.25,425.25,404.0
2022-08-15,426.75,129.0,427.0,433.75,407.25
2022-08-12,427.5,205.0,421.25,435.25,420.75
2022-08-11,424.0,356.0,407.5,428.0,401.5
2022-08-10,405.75,121.0,415.75,417.75,404.25
2022-08-09,416.25,219.0,417.0,429.25,414.25
2022-08-08,424.5,242.0,410.75,428.75,404.0
2022-08-05,405.75,178.0,400.5,414.75,396.0
2022-08-04,399.25,217.0,401.25,403.0,391.0
2022-08-03,394.75,332.0,411.5,428.0,393.5
2022-08-02,416.0,163.0,432.75,434.75,405.5
2022-08-01,435.25,318.0,443.0,443.0,428.0
2022-07-29,443.0,355.0,437.25,450.0,434.0
2022-07-28,438.0,251.0,433.75,440.0,428.5
2022-07-27,429.5,178.0,432.75,443.0,425.0
2022-07-26,428.5,167.0,418.0,436.0,418.0
2022-07-25,418.25,230.0,426.25,439.0,413.25
2022-07-22,431.0,149.0,453.0,453.25,418.0
2022-07-21,454.5,176.0,456.0,458.0,442.75
2022-07-20,455.0,108.0,462.5,467.0,453.0
2022-07-19,461.75,148.0,466.0,469.0,458.0
2022-07-18,463.0,130.0,456.5,476.25,449.75
2022-07-15,443.75,85.0,444.75,462.25,438.25
2022-07-14,443.0,117.0,432.75,448.5,429.0
2022-07-13,436.0,166.0,436.0,455.5,430.0
2022-07-12,435.75,135.0,467.75,470.0,429.0
2022-07-11,468.0,101.0,471.25,479.0,461.5
2022-07-08,468.5,143.0,444.0,470.5,444.0
2022-07-07,442.25,105.0,435.0,446.25,432.25
2022-07-06,433.75,213.0,444.0,458.0,429.0
2022-07-05,446.75,191.0,486.0,487.75,444.0
2022-07-01,488.0,140.0,503.0,503.0,485.5
2022-06-30,502.0,153.0,505.0,505.75,480.75
2022-06-29,508.0,133.0,501.75,511.75,500.0
2022-06-28,503.5,277.0,497.0,514.0,491.5
2022-06-27,497.0,204.0,524.0,525.75,485.5
2022-06-24,518.25,332.0,538.5,541.5,512.75
2022-06-23,538.5,328.0,584.75,584.75,537.5
2022-06-22,621.75,331.0,632.0,633.25,615.0
2022-06-21,636.5,255.0,658.25,659.5,632.25
2022-06-17,664.5,138.0,658.25,667.75,655.25
2022-06-16,658.25,74.0,663.0,663.0,655.25
2022-06-15,661.25,206.0,661.5,674.5,656.25
2022-06-14,666.75,259.0,662.5,670.5,653.0
2022-06-13,659.75,269.0,650.0,661.75,631.5
2022-06-10,651.25,121.0,669.75,670.0,649.0
2022-06-09,667.5,109.0,661.75,677.0,657.5
2022-06-08,661.5,216.0,668.25,668.25,650.5
2022-06-07,668.0,226.0,680.75,694.75,665.25
2022-06-06,680.25,122.0,690.0,690.75,671.25
2022-06-03,690.5,224.0,655.0,692.5,654.0
2022-06-02,653.5,263.0,648.75,662.75,647.25
2022-06-01,646.5,306.0,670.25,670.25,645.25
2022-05-31,669.75,540.0,704.0,708.25,663.75
2022-05-27,703.75,306.0,680.5,705.75,679.75
2022-05-26,685.25,152.0,674.5,687.0,673.75
2022-05-25,680.75,304.0,674.75,681.75,658.75
2022-05-24,674.25,565.0,632.5,674.75,632.5
2022-05-23,629.75,135.0,614.5,644.25,614.25
2022-05-20,612.75,133.0,625.0,625.0,607.0
2022-05-19,627.75,153.0,644.75,644.75,617.5
2022-05-18,641.75,126.0,655.75,655.75,630.75
2022-05-17,653.75,251.0,639.5,658.5,628.25
2022-05-16,639.5,224.0,622.25,649.5,622.25
2022-05-13,617.75,138.0,626.0,626.75,609.75
2022-05-12,624.5,342.0,605.25,626.5,602.25
2022-05-11,603.25,205.0,597.25,612.0,591.5
2022-05-10,599.25,199.0,621.75,621.75,596.0
2022-05-09,615.5,571.0,632.5,634.75,585.75
2022-05-06,627.5,290.0,657.5,670.0,622.25
2022-05-05,659.5,306.0,676.25,678.75,648.75
2022-05-04,678.75,214.0,674.5,685.25,672.0
2022-05-03,672.5,202.0,654.0,676.0,654.0
2022-05-02,654.0,154.0,650.75,658.75,647.0
2022-04-29,650.25,147.0,676.0,677.5,647.5
2022-04-28,671.75,158.0,670.0,679.0,665.25
2022-04-27,666.25,311.0,690.0,698.5,656.75
2022-04-26,694.0,377.0,719.5,722.25,677.25
2022-04-25,714.25,218.0,720.75,741.5,708.5
2022-04-22,718.5,203.0,708.0,722.5,706.0
2022-04-21,709.0,258.0,724.5,729.0,705.0
2022-04-20,720.5,265.0,730.5,734.5,720.25
2022-04-19,737.0,221.0,746.75,747.0,733.25
2022-04-18,746.75,198.0,730.25,754.5,719.0
2022-04-14,757.0,335.0,795.0,799.75,756.75
2022-04-13,796.75,235.0,801.25,806.75,791.25
2022-04-12,807.0,159.0,803.0,811.0,799.75
2022-04-11,803.0,172.0,786.25,807.75,786.25
2022-04-08,794.5,264.0,772.75,797.25,766.0
2022-04-07,767.25,190.0,753.75,772.25,750.0
2022-04-06,752.5,157.0,742.0,755.5,737.0
2022-04-05,745.25,170.0,730.0,747.0,730.0
2022-04-04,730.5,193.0,734.75,741.0,729.25
2022-04-01,740.0,257.0,729.5,740.75,720.75
2022-03-31,727.5,234.0,728.5,733.25,713.25
2022-03-30,730.0,213.0,713.0,741.0,712.0
2022-03-29,719.0,208.0,756.0,760.0,716.0
2022-03-28,756.0,231.0,732.75,759.5,727.75
2022-03-25,738.0,206.0,710.75,741.75,702.5
2022-03-24,703.25,200.0,719.5,720.25,693.5
2022-03-23,722.0,142.0,722.0,736.0,719.5
2022-03-22,724.0,194.0,722.25,729.0,716.5
2022-03-21,727.0,396.0,693.5,729.25,693.5
2022-03-18,695.0,288.0,680.0,695.0,680.0
2022-03-17,680.25,236.0,665.5,681.0,663.25
2022-03-16,664.75,150.0,658.25,672.75,657.5
2022-03-15,661.5,130.0,663.0,664.0,645.25
2022-03-14,664.75,55.0,657.0,666.0,652.0
2022-03-11,662.0,106.0,659.75,666.5,638.25
2022-03-10,657.75,106.0,636.5,667.0,636.0
2022-03-09,635.5,137.0,645.5,649.0,628.25
2022-03-08,642.75,239.0,640.75,651.0,616.75
2022-03-07,642.0,298.0,675.0,683.25,625.25
2022-03-04,665.25,230.0,663.0,682.0,645.75
2022-03-03,666.25,352.0,665.0,681.25,626.0
2022-03-02,656.0,289.0,678.25,696.0,652.0
2022-03-01,676.25,344.0,645.25,681.0,638.0
