date,relh
2016-07-18,
2016-07-19,
2016-07-20,
2016-07-21,
2016-07-22,
2016-07-23,
2016-07-24,
2016-07-25,
2016-07-26,
2016-07-27,
2016-07-28,
2016-07-29,
2016-07-30,
2016-07-31,
2016-08-01,
2016-08-02,
2016-08-03,
2016-08-04,
2016-08-05,
2016-08-06,
2016-08-07,
2016-08-08,
2016-08-09,
2016-08-10,
2016-08-11,
2016-08-12,
2016-08-13,
2016-08-14,
2016-08-15,
2016-08-16,
2016-08-17,
2016-08-18,
2016-08-19,
2016-08-20,
2016-08-21,
2016-08-22,26.713333333333335
2016-08-23,40.85958333333333
2016-08-24,43.135416666666664
2016-08-25,44.89304347826087
2016-08-26,49.01260869565217
2016-08-27,40.52583333333333
2016-08-28,69.64708333333333
2016-08-29,83.6174193548387
2016-08-30,88.79964285714286
2016-08-31,84.24785714285714
2016-09-01,67.48333333333333
2016-09-02,60.86041666666667
2016-09-03,78.79133333333334
2016-09-04,84.81172413793104
2016-09-05,85.789375
2016-09-06,85.14479999999999
2016-09-07,65.3725
2016-09-08,60.455000000000005
2016-09-09,54.0075
2016-09-10,43.6625
2016-09-11,39.494166666666665
2016-09-12,31.482916666666668
2016-09-13,37.46375
2016-09-14,51.857499999999995
2016-09-15,43.98458333333334
2016-09-16,36.93125
2016-09-17,42.09791666666666
2016-09-18,42.29958333333334
2016-09-19,76.68285714285715
2016-09-20,74.34666666666666
2016-09-21,63.83625
2016-09-22,56.34583333333333
2016-09-23,60.036249999999995
2016-09-24,63.44208333333333
2016-09-25,56.39541666666667
2016-09-26,50.4725
2016-09-27,50.68208333333333
2016-09-28,45.45666666666667
2016-09-29,43.65
2016-09-30,46.32476190476191
2016-10-01,54.77041666666667
2016-10-02,49.499583333333334
2016-10-03,49.005
2016-10-04,72.16250000000001
2016-10-05,79.65954545454545
2016-10-06,76.7264
2016-10-07,54.57958333333334
2016-10-08,51.21409090909091
2016-10-09,42.64739130434783
2016-10-10,43.57083333333333
2016-10-11,65.90391304347825
2016-10-12,74.1416
2016-10-13,64.45083333333334
2016-10-14,63.62769230769231
2016-10-15,69.3525
2016-10-16,58.54708333333334
2016-10-17,56.65913043478261
2016-10-18,52.689166666666665
2016-10-19,51.39541666666667
2016-10-20,74.19416666666667
2016-10-21,73.95166666666667
2016-10-22,72.87136363636364
2016-10-23,67.65260869565218
2016-10-24,78.27678571428571
2016-10-25,66.63875
2016-10-26,72.15346153846154
2016-10-27,78.60249999999999
2016-10-28,60.19166666666666
2016-10-29,49.178333333333335
2016-10-30,52.68666666666667
2016-10-31,60.98083333333333
2016-11-01,66.64625
2016-11-02,65.8736
2016-11-03,84.09625
2016-11-04,81.954
2016-11-05,73.74458333333332
2016-11-06,68.56846153846153
2016-11-07,67.71249999999999
2016-11-08,65.3752
2016-11-09,70.28625
2016-11-10,78.13739130434783
2016-11-11,83.4384
2016-11-12,91.55411764705883
2016-11-13,82.60249999999999
2016-11-14,67.92541666666666
2016-11-15,60.048571428571435
2016-11-16,70.81
2016-11-17,73.28083333333333
2016-11-18,71.00708333333334
2016-11-19,63.349583333333335
2016-11-20,64.10217391304347
2016-11-21,86.25666666666666
2016-11-22,76.70434782608696
2016-11-23,79.87423076923076
2016-11-24,73.66272727272727
2016-11-25,69.91285714285715
2016-11-26,74.6726923076923
2016-11-27,80.22608695652174
2016-11-28,71.44173913043478
2016-11-29,70.45545454545454
2016-11-30,72.8548
2016-12-01,78.565
2016-12-02,72.1125
2016-12-03,75.12416666666667
2016-12-04,68.47
2016-12-05,66.32260869565218
2016-12-06,66.01045454545455
2016-12-07,73.08583333333333
2016-12-08,75.085
2016-12-09,74.11739130434783
