date,IOWA_Temp_tempC,IOWA_Humidity_relh,IL_Temp_tempC,IL_Humidity_relh
2017-05-18,14.935622489959838,84.5029718875502,25.914583333333336,59.709583333333335
2017-05-19,8.466996197718633,88.31399239543725,13.935342465753424,86.38287671232877
2017-05-20,9.149032258064516,90.27987903225808,14.91372340425532,91.82244680851063
2017-05-21,10.01782945736434,82.56643410852713,16.53095238095238,77.9715873015873
2017-05-22,13.25395918367347,74.2354693877551,15.272040816326532,69.80795918367347
2017-05-23,12.83527896995708,81.74948497854078,15.42375,88.76660714285715
2017-05-24,12.409686274509804,83.52462745098039,13.839876543209876,89.94135802469135
2017-05-25,12.574860557768924,79.67250996015936,15.759242424242425,80.98045454545455
2017-05-26,18.2122641509434,69.0770283018868,19.183454545454545,79.14236363636364
2017-05-27,17.68658415841584,76.75019801980199,18.84302083333333,88.9065625
2017-05-28,18.175128205128203,66.17888888888889,20.946607142857143,75.59660714285714
2017-05-29,17.622468619246863,50.6413389121339,21.469803921568623,55.94960784313725
2017-05-30,16.232658227848102,55.73763713080169,19.953333333333333,47.59312499999999
2017-05-31,16.267118644067796,50.59572033898305,18.911052631578947,59.142105263157895
2017-06-01,19.22481171548117,38.15732217573222,20.000212765957446,46.93851063829788
2017-06-02,23.210083682008367,53.78154811715481,22.74,46.58234042553191
2017-06-03,26.696508620689656,53.01758620689655,25.1275,52.384166666666665
2017-06-04,26.760502283105023,43.7148401826484,26.97958333333333,58.97833333333333
2017-06-05,23.430688073394496,40.98311926605504,26.265102040816327,57.40326530612244
2017-06-06,21.57362385321101,46.66889908256881,20.48468085106383,50.205957446808505
2017-06-07,21.24701421800948,41.53886255924171,19.779791666666664,46.4575
2017-06-08,21.772345679012343,45.09123456790123,20.567083333333333,46.07833333333334
2017-06-09,23.528857142857145,59.38047619047619,23.991875,45.85104166666667
2017-06-10,26.514375,50.58020833333333,24.82625,48.53854166666667
2017-06-11,29.724869565217396,55.07260869565218,26.64333333333333,52.68729166666666
2017-06-12,27.82887323943662,62.038591549295774,27.85265306122449,56.36408163265306
2017-06-13,26.08974747474748,69.33156565656566,29.22395833333333,64.92416666666666
2017-06-14,24.21575,71.56165,27.05734375,69.9896875
2017-06-15,26.13975,61.70343749999999,23.73864406779661,77.06542372881356
2017-06-16,24.92582857142857,65.04285714285714,24.75456140350877,72.13719298245614
2017-06-17,22.14502732240437,79.35043715846994,26.07333333333333,72.52254901960785
2017-06-18,19.61837209302325,74.27358139534884,23.245753424657536,78.96761194029851
2017-06-19,19.382731707317078,67.71219512195123,22.36469387755102,62.38367346938776
2017-06-20,21.489447236180904,56.41979899497488,21.742166666666662,70.70466666666667
2017-06-21,19.61414141414141,74.27373737373738,23.30981132075472,78.32132075471698
2017-06-22,24.81091286307054,73.3949377593361,26.13019607843137,76.75196078431372
2017-06-23,21.17752380952381,74.60528571428571,25.105569620253164,80.2813924050633
2017-06-24,16.994731707317072,61.5060487804878,20.698297872340422,58.1563829787234
2017-06-25,15.221256038647343,61.69420289855073,19.028125,52.63458333333333
2017-06-26,16.79883495145631,61.60888349514563,16.9774,65.2452
2017-06-27,17.2928125,55.001927083333335,16.03968253968254,73.34460317460318
2017-06-28,21.76381818181818,69.95763636363637,21.574166666666667,62.81395833333334
2017-06-29,21.29008771929825,86.33447368421054,25.97145833333333,61.71666666666667
2017-06-30,19.87623762376237,80.10495049504951,24.56563636363636,75.41472727272728
2017-07-01,19.86309278350516,70.86742268041237,23.57636363636364,74.14345454545455
2017-07-02,22.068541666666665,69.5165625,24.20104166666667,64.9175
2017-07-03,24.06616161616162,75.6050505050505,26.4956,61.3228
2017-07-04,24.449479166666663,76.79333333333334,25.75339285714286,73.05125
2017-07-05,25.863828125,69.26453125,24.545,82.31392857142858
2017-07-06,26.85116279069767,69.77476744186046,26.007291666666664,75.99333333333333
2017-07-07,25.49656976744186,63.84656976744186,27.335,71.7992
2017-07-08,22.30517441860465,65.45075581395349,24.131666666666664,63.211875
2017-07-09,23.86447513812155,64.70563535911602,24.52541666666667,64.506875
2017-07-10,25.18980487804878,77.48419512195122,26.4984,70.8732
2017-07-11,22.453222222222223,88.14616666666666,25.211111111111112,83.80875
2017-07-12,26.78426966292135,80.7614606741573,28.176382978723403,70.62425531914894
2017-07-13,22.16436046511628,78.22494186046512,27.47290909090909,77.32818181818182
2017-07-14,20.00102857142857,73.41691428571428,24.1886,75.8132
2017-07-15,22.951348314606744,77.23365168539326,21.469622641509435,75.67943396226414
2017-07-16,26.46743455497382,73.84188481675392,23.988382352941176,79.11764705882354
2017-07-17,23.69768041237113,79.94262886597939,22.799285714285716,72.79142857142857
2017-07-18,25.32414364640884,78.86049723756906,24.148297872340425,70.86531914893617
2017-07-19,25.924188481675397,80.03764397905759,28.17914893617021,72.15404255319149
2017-07-20,27.05245614035088,81.18152046783626,27.8114,78.5144
2017-07-21,23.93403141361256,87.15026178010471,28.635925925925925,77.72518518518518
2017-07-22,24.21311224489796,87.2119387755102,25.671304347826087,83.20826086956522
2017-07-23,23.65141414141414,79.92909090909092,27.648000000000003,78.63416666666667
2017-07-24,20.058783068783068,79.16068783068783,23.494,79.3014
2017-07-25,22.74695187165776,78.98550802139037,22.569375,76.84854166666666
2017-07-26,24.127727272727277,83.0134090909091,25.092291666666668,78.56958333333334
2017-07-27,23.740421052631586,73.75694736842105,24.733483146067417,92.57303370786516
2017-07-28,22.79052083333333,73.29708333333333,23.566538461538464,75.29807692307692
2017-07-29,21.082708333333333,69.63572916666666,20.821875,70.91958333333334
2017-07-30,20.81833333333333,70.87625,21.36583333333333,70.14125
2017-07-31,21.31833333333333,69.844375,22.696250000000003,70.78375
2017-08-01,22.159479166666667,70.08104166666666,23.89633333333333,75.09716666666667
2017-08-02,22.55715789473684,73.81421052631579,22.80852459016393,80.25245901639343
2017-08-03,20.433255813953487,81.05749999999999,23.969661016949157,78.90627118644068
2017-08-04,16.183988095238096,70.35345238095238,18.684035087719295,74.83157894736841
2017-08-05,17.459877300613496,74.50736196319019,19.22458333333333,70.88979166666667
2017-08-06,19.89125748502994,74.61742514970061,20.377142857142854,79.60767857142856
2017-08-07,20.606666666666666,71.62964285714285,21.38761194029851,84.15731343283582
2017-08-08,18.47622093023256,68.83023255813953,19.951,71.976
2017-08-09,20.038273809523808,68.55089285714286,21.014347826086954,67.48021739130435
2017-08-10,22.04791666666667,71.19571428571427,22.627916666666668,71.211875
2017-08-11,19.04244047619048,73.24720238095239,22.098032786885245,81.24245901639344
2017-08-12,18.33125,70.56315476190477,20.196458333333336,71.59083333333334
2017-08-13,17.73488095238095,77.32821428571428,18.74581818181818,75.11218181818182
2017-08-14,19.567417582417583,84.0945054945055,21.717692307692307,75.11942307692308
2017-08-15,18.676648351648357,90.70263736263736,24.707,80.09
2017-08-16,21.68284090909091,88.73948863636363,24.745636363636365,85.30145454545455
2017-08-17,21.952469879518077,81.1177108433735,24.13389830508475,83.0271186440678
2017-08-18,19.826130952380957,80.26059523809525,23.008333333333336,75.67666666666666
2017-08-19,20.545416666666668,79.76672619047619,23.146603773584907,77.09943396226416
2017-08-20,22.823488372093024,78.13709302325582,24.617708333333336,78.51770833333333
2017-08-21,21.51362162162162,84.5274054054054,23.72590909090909,88.12454545454545
2017-08-22,19.26772727272727,78.7275,22.77469135802469,87.09086419753086
2017-08-23,17.16761904761905,70.62232142857142,19.421458333333334,67.21958333333333
2017-08-24,18.079636363636364,81.15642424242424,19.862439024390245,68.72243902439024
2017-08-25,18.79994011976048,81.9451497005988,18.29875,71.25916666666667
2017-08-26,18.60369047619048,82.33940476190476,19.16625,71.94937499999999
2017-08-27,21.51092485549133,80.60676300578034,21.350392156862743,69.45862745098039
2017-08-28,17.526149425287358,86.1744827586207,20.37041095890411,86.30465753424657
2017-08-29,17.47967213114754,84.15142076502731,18.381566265060243,90.7210843373494
2017-08-30,18.47096446700508,82.59730964467005,18.383260869565216,89.16434782608697
2017-08-31,18.29288888888889,87.14044444444446,19.403508771929825,82.92649122807018
2017-09-01,15.807931034482758,80.51109195402299,17.301041666666666,75.846875
2017-09-02,18.72077380952381,73.2714880952381,14.843800000000002,72.0788
2017-09-03,18.541164021164025,75.77089947089948,21.563125,65.89458333333333
2017-09-04,21.41441176470588,70.79658823529412,22.74685185185185,72.47314814814816
2017-09-05,14.741065088757397,69.40603550295859,18.7534693877551,62.64673469387756
2017-09-06,12.914303030303032,73.81945454545453,13.802448979591835,68.11795918367348
2017-09-07,13.27,71.006312849162,14.525625,68.87416666666667
2017-09-08,17.718392857142856,66.62470238095239,17.257659574468086,64.69127659574468
2017-09-09,17.898809523809526,74.03017857142856,18.125,71.20833333333333
2017-09-10,19.34251572327044,73.26943396226415,16.921041666666667,64.03791666666667
2017-09-11,19.331543209876543,66.22253086419752,16.065,66.19833333333334
2017-09-12,20.071017964071856,71.23449101796407,17.788936170212768,68.08340425531915
2017-09-13,20.937633136094675,74.07692307692308,18.171509433962264,79.46094339622643
2017-09-14,22.794464285714284,67.89744047619048,17.05030303030303,89.18222222222224
2017-09-15,24.017619047619046,60.82922619047618,22.90872340425532,69.33574468085106
2017-09-16,22.92205882352941,75.09170588235294,24.45617021276596,65.86127659574468
2017-09-17,17.116242774566476,78.06959537572254,23.7126,70.5462
2017-09-18,15.40548387096774,84.06851612903226,22.49142857142857,74.39428571428572
2017-09-19,19.424333333333333,87.81905555555555,21.403157894736843,88.74947368421053
2017-09-20,24.186976744186044,74.04970930232558,25.897872340425533,70.95851063829788
2017-09-21,23.051027397260277,71.41410958904109,27.26914893617021,72.66297872340425
2017-09-22,26.69216867469879,71.57277108433735,27.186875,67.05395833333334
2017-09-23,25.84089820359281,68.36760479041916,26.85595744680851,62.80851063829788
2017-09-24,25.021059602649007,64.53417218543046,25.61468085106383,61.86276595744681
2017-09-25,21.76705882352941,78.95058823529412,25.44,60.99770833333333
2017-09-26,17.94179347826087,91.36391304347826,26.04125,59.636875
2017-09-27,14.469464285714285,74.01166666666666,20.3314,68.4916
2017-09-28,14.850958083832335,71.65149700598802,16.14625,61.28958333333333
2017-09-29,15.938095238095238,61.9327380952381,16.69,59.73583333333334
